UTMX,UTMY,Segment,Sdepth,volume_m,DO,Wtemp,uniqueID,Sdepthm,habitat,color,keep,milesX,milesY
375000,4287000,CB4MH,3.28084,1e+06,9.84,65.6,375000 4287000,1,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,24.6063,1e+06,5.33,59.5,375000 4287000,7.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,22.96588,1e+06,5.88,60.3,375000 4287000,7,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,27.88714,1e+06,4.3,58.1,375000 4287000,8.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,11.48294,1e+06,9.39,65.3,375000 4287000,3.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,1.64042,1e+06,9.85,65.6,375000 4287000,0.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,8.2021,1e+06,9.35,65.1,375000 4287000,2.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,0,1e+06,9.85,65.6,375000 4287000,0,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,4.92126,1e+06,9.8,65.5,375000 4287000,1.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,21.32546,1e+06,6.27,60.8,375000 4287000,6.5,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,19.68504,1e+06,7.06,61.8,375000 4287000,6,Suitable,dodgerblue,YES,233.014125,137.817477
375000,4287000,CB4MH,36.08924,1e+06,2.82,55.7,375000 4287000,11,Marginal,orange,YES,233.014125,137.817477
375000,4287000,CB4MH,6.56168,1e+06,9.62,65.3,375000 4287000,2,Suitable,dodgerblue,YES,233.014125,137.817477
