"Station","Date","Sdepth","Wtemp","Ph","DO","Spcond","Salinity","Cruise","SECCHI"
"RET2.4",2025-07-07,16,25.7,7.1,0.3,16800,9.9,NA,NA
"RET2.2",2025-07-07,0.5,28.6,7.4,5.4,4040,2.1,NA,"0.5"
"RET2.2",2025-07-07,2.3,28.5,7.4,5.2,4600,2.4,NA,NA
"RET2.2",2025-07-07,4.6,28.5,7.4,5.1,4730,2.5,NA,NA
"RET2.2",2025-07-07,6.9,28.4,7.3,4.6,5280,2.8,NA,NA
"RET2.2",2025-07-07,8.7,28.3,7.3,4.3,5580,3,NA,NA
"RET2.1",2025-07-07,0.5,29.5,7.7,7.3,264,0.1,NA,"0.7"
"RET2.1",2025-07-07,4.6,29.4,7.7,7.1,284,0.1,NA,NA
"RET2.1",2025-07-07,5.8,29.4,7.7,7,298,0.1,NA,NA
"TF2.4",2025-07-07,0.5,29.7,7.7,7.4,240,0.1,NA,"0.5"
"TF2.4",2025-07-07,4.8,29.6,7.6,7.2,240,0.1,NA,NA
"TF2.4",2025-07-07,7.8,29.6,7.6,7.1,241,0.1,NA,NA
"MAT0016",2025-07-07,0.5,30.3,7.8,7.1,225,0.1,NA,"0.5"
"MAT0016",2025-07-07,1,30.2,7.8,7,225,0.1,NA,NA
"MAT0016",2025-07-07,2,30.1,7.8,6.9,225,0.1,NA,NA
"MAT0016",2025-07-07,3,30.1,7.9,7.1,228,0.1,NA,NA
"MAT0016",2025-07-07,4,30,7.9,7.2,229,0.1,NA,NA
"TF2.3",2025-07-07,0.5,29.9,7.6,6.4,295,0.1,NA,"0.7"
"TF2.3",2025-07-07,2.3,29.7,7.6,6.3,295,0.1,NA,NA
"TF2.3",2025-07-07,4.6,29.7,7.6,6.2,295,0.1,NA,NA
"TF2.3",2025-07-07,6.9,29.7,7.6,6.2,295,0.1,NA,NA
"TF2.3",2025-07-07,9.1,29.7,7.6,6.2,295,0.1,NA,NA
"TF2.3",2025-07-07,12,29.7,7.6,6.1,295,0.1,NA,NA
"TF2.2",2025-07-07,0.5,29.6,7.8,7.1,313,0.2,NA,"0.6"
"TF2.2",2025-07-07,4.6,29.1,7.7,6.4,319,0.2,NA,NA
"TF2.2",2025-07-07,6.7,29.1,7.7,6.3,319,0.2,NA,NA
"TF2.1",2025-07-07,0.5,29.2,7.8,7.2,321,0.2,NA,"0.5"
"TF2.1",2025-07-07,4.6,29.1,7.8,7.1,322,0.2,NA,NA
"TF2.1",2025-07-07,9.1,29,7.8,7.1,324,0.2,NA,NA
"TF2.1",2025-07-07,13.7,29,7.8,7.1,327,0.2,NA,NA
"TF2.1",2025-07-07,16.7,29,7.8,7.1,327,0.2,NA,NA
"XFB1986",2025-07-07,0.5,30.2,7.8,7.7,273,0.1,NA,"0.4"
"PIS0033",2025-07-07,0,25,7.1,6.7,288,0.2,NA,"-9999"
"MAT0078",2025-07-07,0,25.2,6.8,5.7,168,0.1,NA,"-9999"
"CB7.1",2025-07-14,1,29.817,8.43,9.21,25394,15.38,"BAY892",""
"CB7.1",2025-07-14,2,29.764,8.42,9.2,25413,15.4,"BAY892",""
"CB7.1",2025-07-14,3,29.356,8.27,8.15,26359,16.04,"BAY892",""
"CB7.1",2025-07-14,4,29.251,8.17,7.3,26905,16.4,"BAY892",""
"CB7.1",2025-07-14,5,29.184,8.12,6.86,27174,16.58,"BAY892",""
"CB7.1",2025-07-14,6,28.94,7.99,5.68,27585,16.87,"BAY892",""
"CB7.1",2025-07-14,7,28.707,7.88,4.69,27796,17.01,"BAY892",""
"CB7.1",2025-07-14,8,28.425,7.75,3.81,28883,17.75,"BAY892",""
"CB7.1",2025-07-14,9,27.97,7.62,2.95,30712,19,"BAY892",""
"CB7.1",2025-07-14,10,27.583,7.55,2.46,32206,20.03,"BAY892",""
"CB7.1",2025-07-14,11,27.519,7.55,2.65,32697,20.37,"BAY892",""
"CB7.1",2025-07-14,12,27.44,7.51,2.05,32539,20.26,"BAY892",""
"CB7.1",2025-07-14,13,27.373,7.52,2.1,32861,20.48,"BAY892",""
"CB7.1",2025-07-14,14,27.329,7.53,2.22,33167,20.7,"BAY892",""
"CB7.1",2025-07-14,15,27.285,7.54,2.35,33437,20.88,"BAY892",""
"CB7.1",2025-07-14,16,27.241,7.55,2.5,33641,21.02,"BAY892",""
"CB7.1N",2025-07-14,1,29.839,8.24,8.01,24727,14.94,"BAY892",""
"CB7.1N",2025-07-14,2,29.593,8.21,7.83,24318,14.68,"BAY892",""
"CB7.1N",2025-07-14,3,29.637,8.21,7.84,24411,14.74,"BAY892",""
"CB7.1N",2025-07-14,4,29.674,8.22,7.9,24474,14.78,"BAY892",""
"CB7.1N",2025-07-14,5,29.723,8.22,7.95,24561,14.83,"BAY892",""
"CB7.1N",2025-07-14,6,29.636,8.22,7.92,24615,14.87,"BAY892",""
"CB7.1N",2025-07-14,7,29.583,8.22,7.89,24641,14.89,"BAY892",""
"CB7.1N",2025-07-14,8,29.544,8.22,7.86,24662,14.9,"BAY892",""
"CB7.1N",2025-07-14,9,29.47,8.22,7.81,24703,14.93,"BAY892",""
"CB7.1N",2025-07-14,10,29.391,8.22,7.75,24751,14.96,"BAY892",""
"CB7.1N",2025-07-14,11,29.255,8.21,7.61,24875,15.05,"BAY892",""
"CB7.1N",2025-07-14,12,29.239,8.21,7.5,24914,15.08,"BAY892",""
"CB7.1N",2025-07-14,13,29.145,8.18,7.14,25100,15.2,"BAY892",""
"CB7.1N",2025-07-14,14,28.711,7.87,4.88,26102,15.88,"BAY892",""
"CB7.1N",2025-07-14,15,28.693,7.86,4.85,26123,15.89,"BAY892",""
"CB7.1N",2025-07-14,16,28.696,7.87,4.88,26093,15.87,"BAY892",""
"CB7.1N",2025-07-14,17,28.678,7.87,4.89,26114,15.88,"BAY892",""
"CB7.1N",2025-07-14,18,28.664,7.87,4.85,26162,15.92,"BAY892",""
"CB7.1N",2025-07-14,19,28.635,7.84,4.67,26276,15.99,"BAY892",""
"CB7.1N",2025-07-14,20,28.561,7.8,4.38,26597,16.21,"BAY892",""
"CB7.1N",2025-07-14,21,28.553,7.78,4.25,26634,16.23,"BAY892",""
"CB7.1N",2025-07-14,22,28.462,7.73,3.89,27015,16.49,"BAY892",""
"CB7.1N",2025-07-14,23,28.461,7.73,3.9,27024,16.5,"BAY892",""
"CB7.1N",2025-07-14,24,28.493,7.74,3.97,26894,16.41,"BAY892",""
"CB7.1S",2025-07-14,1,29.806,8.34,8.11,26376,16.04,"BAY892",""
"CB7.1S",2025-07-14,2,29.498,8.35,8.22,26462,16.1,"BAY892",""
"CB7.1S",2025-07-14,3,29.713,8.23,7.74,28008,17.13,"BAY892",""
"CB7.1S",2025-07-14,4,29.493,8.19,7.42,28640,17.56,"BAY892",""
"CB7.1S",2025-07-14,5,29.329,8.17,7.23,28817,17.69,"BAY892",""
"CB7.1S",2025-07-14,6,28.874,8.11,6.79,29874,18.41,"BAY892",""
"CB7.1S",2025-07-14,7,27.221,7.76,4.17,34645,21.72,"BAY892",""
"CB7.1S",2025-07-14,8,27.164,7.75,4.1,34807,21.83,"BAY892",""
"CB7.1S",2025-07-14,9,27.138,7.75,4.08,34886,21.89,"BAY892",""
"CB7.1S",2025-07-14,10,27.055,7.73,3.95,35120,22.05,"BAY892",""
"CB7.1S",2025-07-14,11,26.551,7.63,3.24,36499,23.02,"BAY892",""
"CB7.1S",2025-07-14,12,26.525,7.62,3.27,36579,23.08,"BAY892",""
"CB7.1S",2025-07-14,13,26.543,7.63,3.27,36525,23.04,"BAY892",""
"CB7.1S",2025-07-14,14,26.534,7.63,3.26,36552,23.06,"BAY892",""
"CB7.1S",2025-07-14,15,26.53,7.62,3.29,36564,23.07,"BAY892",""
"CB7.1S",2025-07-14,16,26.528,7.62,3.33,36574,23.08,"BAY892",""
"CB7.2",2025-07-14,1,29.581,8.35,7.89,26459,16.1,"BAY892",""
"CB7.2",2025-07-14,2,29.563,8.34,7.9,26448,16.09,"BAY892",""
"CB7.2",2025-07-14,3,29.318,8.26,7.72,28558,17.51,"BAY892",""
"CB7.2",2025-07-14,4,28.635,8.14,7.09,30308,18.71,"BAY892",""
"CB7.2",2025-07-14,5,28.761,8.13,7.07,31543,19.55,"BAY892",""
"CB7.2",2025-07-14,6,27.788,7.96,5.82,34124,21.35,"BAY892",""
"CB7.2",2025-07-14,7,26.814,7.86,5.1,36197,22.81,"BAY892",""
"CB7.2",2025-07-14,8,25.49,7.78,4.69,38454,24.42,"BAY892",""
"CB7.2",2025-07-14,9,25.464,7.78,4.67,38480,24.44,"BAY892",""
"CB7.2",2025-07-14,10,25.4,7.76,4.6,38551,24.49,"BAY892",""
"CB7.2",2025-07-14,11,25.389,7.77,4.49,38551,24.49,"BAY892",""
"CB7.2",2025-07-14,12,25.305,7.77,4.48,38667,24.57,"BAY892",""
"CB7.2",2025-07-14,13,25.25,7.77,4.47,38747,24.63,"BAY892",""
"CB7.2",2025-07-14,14,25.196,7.77,4.44,38822,24.68,"BAY892",""
"CB7.2",2025-07-14,15,25.098,7.77,4.44,38965,24.78,"BAY892",""
"CB7.2",2025-07-14,16,24.997,7.77,4.45,39115,24.89,"BAY892",""
"CB7.2",2025-07-14,17,24.917,7.77,4.46,39230,24.97,"BAY892",""
"CB7.2",2025-07-14,18,24.746,7.76,4.49,39482,25.16,"BAY892",""
"CB7.2",2025-07-14,19,24.604,7.76,4.5,39696,25.31,"BAY892",""
"CB7.2",2025-07-14,20,24.564,7.75,4.51,39762,25.36,"BAY892",""
"CB7.2",2025-07-14,21,24.565,7.74,4.52,39763,25.36,"BAY892",""
"CB7.2",2025-07-14,22,24.562,7.74,4.56,39776,25.37,"BAY892",""
"CB7.2E",2025-07-14,1,29.092,8.3,7.47,28480,17.46,"BAY892",""
"CB7.2E",2025-07-14,2,28.879,8.22,7.26,29263,18,"BAY892",""
"CB7.2E",2025-07-14,3,28.348,8.11,6.83,31602,19.6,"BAY892",""
"CB7.2E",2025-07-14,4,28.054,8.02,6.19,33223,20.72,"BAY892",""
"CB7.2E",2025-07-14,5,26.325,7.83,4.79,37159,23.49,"BAY892",""
"CB7.2E",2025-07-14,6,26.277,7.83,4.8,37231,23.54,"BAY892",""
"CB7.2E",2025-07-14,7,26.213,7.83,4.8,37341,23.62,"BAY892",""
"CB7.2E",2025-07-14,8,26.18,7.83,4.81,37396,23.66,"BAY892",""
"CB7.2E",2025-07-14,9,26.15,7.83,4.8,37446,23.7,"BAY892",""
"CB7.2E",2025-07-14,10,26.096,7.82,4.75,37528,23.75,"BAY892",""
"CB7.2E",2025-07-14,11,26.087,7.82,4.74,37544,23.77,"BAY892",""
"CB7.2E",2025-07-14,12,26.076,7.81,4.74,37563,23.78,"BAY892",""
"CB7.2E",2025-07-14,13,26.08,7.81,4.78,37569,23.78,"BAY892",""
"CB7.3",2025-07-14,1,28.166,8.13,7.21,31346,19.43,"BAY892",""
"CB7.3",2025-07-14,2,28.152,8.14,7.23,31488,19.53,"BAY892",""
"CB7.3",2025-07-14,3,27.242,8.04,6.85,35105,22.04,"BAY892",""
"CB7.3",2025-07-14,4,26.656,8,6.66,36707,23.17,"BAY892",""
"CB7.3",2025-07-14,5,24.718,7.93,6.48,40366,25.79,"BAY892",""
"CB7.3",2025-07-14,6,24.649,7.93,6.56,41032,26.26,"BAY892",""
"CB7.3",2025-07-14,7,24.614,7.93,6.58,41168,26.36,"BAY892",""
"CB7.3",2025-07-14,8,24.479,7.93,6.53,41226,26.4,"BAY892",""
"CB7.3",2025-07-14,9,23.562,7.9,6.27,41953,26.94,"BAY892",""
"CB7.3",2025-07-14,10,23.194,7.88,6.17,42408,27.27,"BAY892",""
"CB7.3",2025-07-14,11,22.269,7.85,6.05,43652,28.17,"BAY892",""
"CB7.3",2025-07-14,12,22.209,7.84,6.1,43722,28.22,"BAY892",""
"CB7.3",2025-07-14,13,22.077,7.84,6.11,43920,28.37,"BAY892",""
"CB7.3E",2025-07-14,1,28.365,8.15,7.24,32579,20.27,"BAY892",""
"CB7.3E",2025-07-14,2,28.205,8.13,7.03,33545,20.94,"BAY892",""
"CB7.3E",2025-07-14,3,25.981,7.94,6.01,38084,24.15,"BAY892",""
"CB7.3E",2025-07-14,4,24.72,7.88,5.78,40140,25.63,"BAY892",""
"CB7.3E",2025-07-14,5,24.628,7.87,5.7,40266,25.72,"BAY892",""
"CB7.3E",2025-07-14,6,24.435,7.86,5.61,40414,25.83,"BAY892",""
"CB7.3E",2025-07-14,7,24.41,7.86,5.57,40434,25.84,"BAY892",""
"CB7.3E",2025-07-14,8,24.138,7.84,5.44,40861,26.15,"BAY892",""
"CB7.3E",2025-07-14,9,24.098,7.84,5.39,40946,26.21,"BAY892",""
"CB7.3E",2025-07-14,10,24.105,7.84,5.41,40901,26.18,"BAY892",""
"CB7.3E",2025-07-14,11,24.127,7.84,5.38,40925,26.19,"BAY892",""
"CB7.3E",2025-07-14,12,24.053,7.84,5.37,41089,26.31,"BAY892",""
"CB7.3E",2025-07-14,13,24.058,7.84,5.36,41108,26.32,"BAY892",""
"CB7.3E",2025-07-14,14,24.052,7.84,5.35,41180,26.37,"BAY892",""
"CB7.3E",2025-07-14,15,23.946,7.83,5.29,41348,26.5,"BAY892",""
"CB7.3E",2025-07-14,16,23.832,7.82,5.26,41469,26.58,"BAY892",""
"CB7.3E",2025-07-14,17,23.791,7.81,5.24,41500,26.61,"BAY892",""
"CB7.3E",2025-07-14,18,23.759,7.81,5.24,41528,26.63,"BAY892",""
"CB7.3N",2025-07-14,1,28.606,8.15,7.41,31389,19.45,"BAY892",""
"CB7.3N",2025-07-14,29,23.638,7.78,5.1,41863,26.87,"BAY892",""
"CB7.3N",2025-07-14,30,23.65,7.78,5.1,41894,26.89,"BAY892",""
"CB7.3N",2025-07-14,31,23.644,7.78,5.1,41897,26.89,"BAY892",""
"CB7.3N",2025-07-14,32,23.655,7.78,5.11,41944,26.92,"BAY892",""
"CB7.3N",2025-07-14,33,23.64,7.79,5.13,41979,26.95,"BAY892",""
"CB7.3N",2025-07-14,34,23.632,7.79,5.13,41991,26.96,"BAY892",""
"CB7.3N",2025-07-14,35,23.619,7.79,5.13,42005,26.97,"BAY892",""
"CB7.3N",2025-07-14,36,23.61,7.79,5.13,42012,26.97,"BAY892",""
"CB7.3N",2025-07-14,37,23.589,7.78,5.11,42034,26.99,"BAY892",""
"CB7.3N",2025-07-14,38,23.584,7.78,5.11,42053,27,"BAY892",""
"CB8.1",2025-07-14,1,27.52,7.92,6.47,33638,21.02,"BAY892",""
"CB8.1",2025-07-14,2,26.758,7.91,6.17,35321,22.2,"BAY892",""
"CB8.1",2025-07-14,3,26.126,7.85,5.66,36467,23.01,"BAY892",""
"CB8.1",2025-07-14,4,25.68,7.82,5.39,37127,23.48,"BAY892",""
"CB8.1",2025-07-14,5,23.689,7.8,5.31,40374,25.81,"BAY892",""
"CB8.1",2025-07-14,6,23.367,7.79,5.3,40875,26.17,"BAY892",""
"CB8.1",2025-07-14,7,23.288,7.78,5.3,40986,26.25,"BAY892",""
"CB8.1",2025-07-14,8,21.346,7.79,5.76,44049,28.47,"BAY892",""
"EE3.4",2025-07-14,1,30.242,8.11,7.57,27013,16.46,"BAY892",""
"EE3.4",2025-07-14,2,30.373,8.15,7.79,27023,16.46,"BAY892",""
"EE3.4",2025-07-14,3,30.267,8.14,7.67,27009,16.45,"BAY892",""
"EE3.5",2025-07-14,1,30.292,8.25,7.69,25401,15.38,"BAY892",""
"EE3.5",2025-07-14,2,29.366,8.13,7.07,26765,16.31,"BAY892",""
"EE3.5",2025-07-14,3,29.332,8.1,6.83,26855,16.37,"BAY892",""
"EE3.5",2025-07-14,4,29.337,8.1,6.76,26832,16.35,"BAY892",""
"EE3.5",2025-07-14,5,29.312,8.08,6.58,26878,16.38,"BAY892",""
"EE3.5",2025-07-14,6,29.32,8.07,6.48,26860,16.37,"BAY892",""
"EE3.5",2025-07-14,7,29.152,8.03,6.08,27169,16.58,"BAY892",""
"EE3.5",2025-07-14,8,29.046,7.98,5.7,27360,16.71,"BAY892",""
"EE3.5",2025-07-14,9,28.921,7.93,5.31,27627,16.89,"BAY892",""
"EE3.5",2025-07-14,10,28.834,7.88,4.91,27909,17.08,"BAY892",""
"EE3.5",2025-07-14,11,28.853,7.9,5.04,27826,17.03,"BAY892",""
"EE3.5",2025-07-14,12,28.571,7.69,3.91,28516,17.5,"BAY892",""
"EE3.5",2025-07-14,13,28.979,7.96,5.6,27524,16.82,"BAY892",""
"EE3.5",2025-07-14,14,29.046,7.97,5.68,27417,16.75,"BAY892",""
"EE3.5",2025-07-14,15,28.937,7.93,5.36,27615,16.88,"BAY892",""
"EE3.5",2025-07-14,16,28.588,7.76,3.96,28530,17.51,"BAY892",""
"EE3.5",2025-07-14,17,28.497,7.71,3.64,28781,17.68,"BAY892",""
"EE3.5",2025-07-14,18,28.388,7.67,3.32,29102,17.9,"BAY892",""
"EE3.5",2025-07-14,19,28.366,7.64,3.09,29154,17.93,"BAY892",""
"EE3.5",2025-07-14,20,28.325,7.62,2.93,29267,18.01,"BAY892",""
"EE3.5",2025-07-14,21,28.615,7.68,3.76,28452,17.45,"BAY892",""
"EE3.5",2025-07-14,22,28.496,7.7,3.46,28740,17.65,"BAY892",""
"EE3.5",2025-07-14,23,28.119,7.51,2.13,29733,18.33,"BAY892",""
"EE3.5",2025-07-14,24,27.854,7.47,1.85,30728,19.01,"BAY892",""
"EE3.5",2025-07-14,25,27.842,7.46,1.86,30772,19.04,"BAY892",""
"CB5.4",2025-07-15,1,28.556,8.25,7.21,22321,13.38,"BAY892",""
"CB5.4",2025-07-15,2,28.576,8.23,7.1,22122,13.25,"BAY892",""
"CB5.4",2025-07-15,3,29.243,8.31,7.16,23452,14.11,"BAY892",""
"CB5.4",2025-07-15,4,28.925,8.08,5.46,24055,14.51,"BAY892",""
"CB5.4",2025-07-15,5,29.319,8.28,6.78,23668,14.25,"BAY892",""
"CB5.4",2025-07-15,6,27.638,7.47,1.83,26134,15.92,"BAY892",""
"CB5.4",2025-07-15,7,27.478,7.43,1.63,26372,16.08,"BAY892",""
"CB5.4",2025-07-15,8,27.517,7.44,1.6,26326,16.05,"BAY892",""
"CB5.4",2025-07-15,9,27.126,7.31,0.75,27247,16.67,"BAY892",""
"CB5.4",2025-07-15,10,26.849,7.27,0.37,29110,17.93,"BAY892",""
"CB5.4",2025-07-15,11,26.94,7.27,0.33,30213,18.68,"BAY892",""
"CB5.4",2025-07-15,12,26.886,7.27,0.3,30697,19.01,"BAY892",""
"CB5.4",2025-07-15,13,26.944,7.28,0.45,29709,18.34,"BAY892",""
"CB5.4",2025-07-15,14,26.924,7.27,0.33,29905,18.47,"BAY892",""
"CB5.4",2025-07-15,15,26.907,7.31,0.47,32319,20.12,"BAY892",""
"CB5.4",2025-07-15,16,26.961,7.32,0.56,32432,20.2,"BAY892",""
"CB5.4",2025-07-15,17,26.946,7.32,0.52,32546,20.28,"BAY892",""
"CB5.4",2025-07-15,18,26.958,7.33,0.63,32770,20.43,"BAY892",""
"CB5.4",2025-07-15,19,27.028,7.36,0.75,32942,20.55,"BAY892",""
"CB5.4",2025-07-15,20,27.033,7.36,0.78,32981,20.57,"BAY892",""
"CB5.4",2025-07-15,21,27.062,7.38,0.91,33082,20.64,"BAY892",""
"CB5.4",2025-07-15,22,27.086,7.4,1.02,33153,20.69,"BAY892",""
"CB5.4",2025-07-15,23,27.097,7.41,1.11,33207,20.73,"BAY892",""
"CB5.4",2025-07-15,24,27.133,7.45,1.39,33410,20.86,"BAY892",""
"CB5.4",2025-07-15,25,27.146,7.47,1.48,33446,20.89,"BAY892",""
"CB5.4",2025-07-15,26,27.098,7.45,1.39,33554,20.96,"BAY892",""
"CB5.4",2025-07-15,27,27.088,7.47,1.52,33724,21.08,"BAY892",""
"CB5.4",2025-07-15,28,27.089,7.46,1.53,33765,21.11,"BAY892",""
"CB5.4",2025-07-15,29,27.072,7.46,1.56,33874,21.19,"BAY892",""
"CB5.4",2025-07-15,30,27.048,7.44,1.54,33926,21.22,"BAY892",""
"CB5.4W",2025-07-15,1,29.615,8.06,5.67,22374,13.4,"BAY892",""
"CB5.4W",2025-07-15,2,29.599,7.98,5.08,22503,13.48,"BAY892",""
"CB5.4W",2025-07-15,3,29.289,7.87,4.56,22851,13.71,"BAY892",""
"CB5.5",2025-07-15,1,28.562,8.32,7.59,23180,13.94,"BAY892",""
"CB5.5",2025-07-15,2,28.55,8.29,7.4,23256,13.99,"BAY892",""
"CB5.5",2025-07-15,3,28.633,8.21,6.79,23561,14.19,"BAY892",""
"CB5.5",2025-07-15,4,28.666,8.05,5.78,24103,14.55,"BAY892",""
"CB5.5",2025-07-15,5,28.442,7.87,4.56,24478,14.8,"BAY892",""
"CB5.5",2025-07-15,6,28.355,7.86,4.24,25098,15.21,"BAY892",""
"CB5.5",2025-07-15,7,27.375,7.33,0.7,28343,17.41,"BAY892",""
"CB5.5",2025-07-15,8,27.362,7.33,0.71,28706,17.65,"BAY892",""
"CB5.5",2025-07-15,9,27.303,7.32,0.67,28795,17.71,"BAY892",""
"CB5.5",2025-07-15,10,27.283,7.32,0.66,28844,17.75,"BAY892",""
"CB5.5",2025-07-15,11,27.345,7.34,0.69,30356,18.77,"BAY892",""
"CB5.5",2025-07-15,12,27.163,7.34,0.78,32070,19.94,"BAY892",""
"CB5.5",2025-07-15,13,27.281,7.44,1.45,32508,20.24,"BAY892",""
"CB5.5",2025-07-15,14,27.088,7.43,1.51,33353,20.83,"BAY892",""
"CB6.1",2025-07-15,1,29.143,8.27,7.62,24781,14.99,"BAY892",""
"CB6.1",2025-07-15,2,29.037,8.28,7.64,24816,15.02,"BAY892",""
"CB6.1",2025-07-15,3,29.118,8.28,7.46,24998,15.13,"BAY892",""
"CB6.1",2025-07-15,4,29.166,8.3,7.34,25160,15.24,"BAY892",""
"CB6.1",2025-07-15,5,29.217,8.31,7.24,25522,15.48,"BAY892",""
"CB6.1",2025-07-15,6,29.144,8.24,6.69,26359,16.04,"BAY892",""
"CB6.1",2025-07-15,7,28.006,7.64,2.67,29263,18.02,"BAY892",""
"CB6.1",2025-07-15,8,27.065,7.38,0.97,32436,20.2,"BAY892",""
"CB6.1",2025-07-15,9,26.837,7.38,0.93,33779,21.13,"BAY892",""
"CB6.1",2025-07-15,10,26.766,7.38,0.99,34240,21.45,"BAY892",""
"CB6.1",2025-07-15,11,26.718,7.37,1.08,34477,21.61,"BAY892",""
"CB6.2",2025-07-15,1,29.244,8.04,6.74,26114,15.87,"BAY892",""
"CB6.2",2025-07-15,2,28.818,8.06,6.68,26138,15.9,"BAY892",""
"CB6.2",2025-07-15,3,28.657,8.03,6.38,26208,15.95,"BAY892",""
"CB6.2",2025-07-15,4,28.615,8,6.01,26259,15.98,"BAY892",""
"CB6.2",2025-07-15,5,28.582,7.99,5.78,26359,16.05,"BAY892",""
"CB6.2",2025-07-15,6,28.587,8,5.64,26377,16.06,"BAY892",""
"CB6.2",2025-07-15,7,28.274,7.86,4.58,27971,17.14,"BAY892",""
"CB6.2",2025-07-15,8,27.256,7.44,1.76,31778,19.74,"BAY892",""
"CB6.2",2025-07-15,9,26.921,7.38,1.44,33102,20.66,"BAY892",""
"CB6.3",2025-07-15,1,29.299,8.22,7.52,26783,16.32,"BAY892",""
"CB6.3",2025-07-15,2,29.051,8.23,7.56,26764,16.31,"BAY892",""
"CB6.3",2025-07-15,3,28.906,8.22,7.42,26758,16.31,"BAY892",""
"CB6.3",2025-07-15,4,28.843,8.2,7.11,26758,16.31,"BAY892",""
"CB6.3",2025-07-15,5,28.744,8.13,6.54,26954,16.45,"BAY892",""
"CB6.3",2025-07-15,6,28.35,7.89,5.17,28351,17.39,"BAY892",""
"CB6.3",2025-07-15,7,28.029,7.8,4.53,29226,17.99,"BAY892",""
"CB6.3",2025-07-15,8,27.702,7.7,3.84,30227,18.68,"BAY892",""
"CB6.3",2025-07-15,9,26.749,7.55,2.69,34006,21.29,"BAY892",""
"CB6.3",2025-07-15,10,26.059,7.56,2.97,36353,22.93,"BAY892",""
"CB6.4",2025-07-15,1,28.793,8.24,7.65,29863,18.41,"BAY892",""
"CB6.4",2025-07-15,2,28.599,8.2,7.56,30997,19.18,"BAY892",""
"CB6.4",2025-07-15,3,28.549,8.17,7.35,31563,19.57,"BAY892",""
"CB6.4",2025-07-15,4,28.839,8.16,7.16,32378,20.12,"BAY892",""
"CB6.4",2025-07-15,5,28.838,8.15,7.06,32547,20.24,"BAY892",""
"CB6.4",2025-07-15,6,28.606,8.11,6.81,33153,20.66,"BAY892",""
"CB6.4",2025-07-15,7,28.155,8.04,6.28,33663,21.02,"BAY892",""
"CB6.4",2025-07-15,8,27.283,7.89,5.27,34781,21.81,"BAY892",""
"LE3.6",2025-07-15,1,29.228,8.18,7.08,25077,15.19,"BAY892",""
"LE3.6",2025-07-15,2,29.146,8.2,7.05,25091,15.2,"BAY892",""
"LE3.6",2025-07-15,3,29.143,8.19,6.93,25099,15.2,"BAY892",""
"LE3.6",2025-07-15,4,29.051,8.12,6.26,25194,15.27,"BAY892",""
"LE3.6",2025-07-15,5,29.048,8.11,6.16,25200,15.27,"BAY892",""
"LE3.6",2025-07-15,6,28.913,7.94,4.85,25393,15.4,"BAY892",""
"LE3.6",2025-07-15,7,28.592,7.69,3.36,25872,15.73,"BAY892",""
"LE3.6",2025-07-15,8,28.437,7.53,2.43,25991,15.81,"BAY892",""
"LE3.7",2025-07-15,1,29.438,8.19,7.3,25109,15.2,"BAY892",""
"LE3.7",2025-07-15,2,29.209,8.09,6.32,25278,15.32,"BAY892",""
"LE3.7",2025-07-15,3,29.172,8.06,6.08,25320,15.35,"BAY892",""
"LE3.7",2025-07-15,4,29.08,8.01,5.65,25445,15.43,"BAY892",""
"LE3.7",2025-07-15,5,28.989,7.9,5.06,25554,15.51,"BAY892",""
"LE5.5-W",2025-07-15,1,28.483,7.91,6.81,33875,21.16,"BAY892",""
"LE5.5-W",2025-07-15,2,28.12,7.9,6.59,33967,21.23,"BAY892",""
"LE5.5-W",2025-07-15,3,27.889,7.89,6.45,34041,21.29,"BAY892",""
"LE5.5-W",2025-07-15,4,27.725,7.88,6.39,34154,21.37,"BAY892",""
"LE5.5-W",2025-07-15,5,27.629,7.88,6.34,34252,21.44,"BAY892",""
"LE5.5-W",2025-07-15,6,27.413,7.88,6.24,34558,21.66,"BAY892",""
"LE5.5-W",2025-07-15,7,27.169,7.87,6.13,34935,21.92,"BAY892",""
"LE5.5-W",2025-07-15,8,27.124,7.87,6.09,34998,21.97,"BAY892",""
"LE5.5-W",2025-07-15,9,26.876,7.86,5.97,35454,22.29,"BAY892",""
"LE5.5-W",2025-07-15,10,26.891,7.86,5.96,35422,22.27,"BAY892",""
"LE5.5-W",2025-07-15,11,26.9,7.85,5.87,35423,22.27,"BAY892",""
"LE5.5-W",2025-07-15,12,26.507,7.83,5.72,36099,22.75,"BAY892",""
"CB7.4",2025-07-16,1,27.457,8.06,7.06,33886,21.19,"BAY892",""
"CB7.4",2025-07-16,2,26.624,8.01,6.96,35858,22.58,"BAY892",""
"CB7.4",2025-07-16,3,26.654,8.02,6.96,35795,22.53,"BAY892",""
"CB7.4",2025-07-16,4,26.168,8,6.83,36772,23.22,"BAY892",""
"CB7.4",2025-07-16,5,24.613,7.93,6.5,39968,25.51,"BAY892",""
"CB7.4",2025-07-16,6,24.005,7.9,6.37,41214,26.4,"BAY892",""
"CB7.4",2025-07-16,7,23.698,7.89,6.31,41834,26.85,"BAY892",""
"CB7.4",2025-07-16,8,23.131,7.85,6.3,43016,27.7,"BAY892",""
"CB7.4",2025-07-16,9,22.408,7.89,6.35,44227,28.58,"BAY892",""
