X,colout,Sdepth,UTMX,UTMY
8737,0.86,6.5,377000,4279000
8738,0.84,7,377000,4279000
8739,0.77,7.5,377000,4279000
8740,0.76,8,377000,4279000
8741,0.8,8.5,377000,4279000
8742,0.83,9,377000,4279000
8743,0.85,9.5,377000,4279000
8744,0.88,10,377000,4279000
8745,0.9,10.5,377000,4279000
8746,0.91,11,377000,4279000
8747,0.92,11.5,377000,4279000
8748,0.93,12,377000,4279000
8749,1.09,12.5,377000,4279000
8750,0.41,13,377000,4279000
8554,7.07,0,377000,4280000
8555,7.03,0.5,377000,4280000
8556,6.87,1,377000,4280000
8557,6.52,1.5,377000,4280000
8558,5.85,2,377000,4280000
8559,4.9,2.5,377000,4280000
8560,3.87,3,377000,4280000
8561,2.98,3.5,377000,4280000
8562,2.55,4,377000,4280000
8563,1.97,4.5,377000,4280000
8564,1.37,5,377000,4280000
8565,1.04,5.5,377000,4280000
8566,0.91,6,377000,4280000
8567,0.86,6.5,377000,4280000
8568,0.84,7,377000,4280000
8569,0.78,7.5,377000,4280000
8570,0.77,8,377000,4280000
8571,0.8,8.5,377000,4280000
8572,0.83,9,377000,4280000
8573,0.86,9.5,377000,4280000
8574,0.88,10,377000,4280000
8575,0.89,10.5,377000,4280000
8576,0.91,11,377000,4280000
8577,0.92,11.5,377000,4280000
8578,0.93,12,377000,4280000
8579,1.04,12.5,377000,4280000
8580,0.41,13,377000,4280000
8581,0.43,13.5,377000,4280000
8582,0.44,14,377000,4280000
8583,0.46,14.5,377000,4280000
8584,0.46,15,377000,4280000
8390,7.06,0,377000,4281000
8391,7.01,0.5,377000,4281000
8392,6.86,1,377000,4281000
8393,6.51,1.5,377000,4281000
8394,5.82,2,377000,4281000
8395,4.87,2.5,377000,4281000
8396,3.92,3,377000,4281000
8397,3.09,3.5,377000,4281000
8398,2.64,4,377000,4281000
8399,1.97,4.5,377000,4281000
8400,1.35,5,377000,4281000
8401,1.04,5.5,377000,4281000
8402,0.91,6,377000,4281000
8403,0.86,6.5,377000,4281000
8404,0.84,7,377000,4281000
8405,0.78,7.5,377000,4281000
8406,0.78,8,377000,4281000
8407,0.81,8.5,377000,4281000
8408,0.83,9,377000,4281000
8409,0.86,9.5,377000,4281000
8410,0.88,10,377000,4281000
8411,0.89,10.5,377000,4281000
8412,0.91,11,377000,4281000
8413,0.92,11.5,377000,4281000
8213,7.07,0,376000,4282000
8214,7.03,0.5,376000,4282000
8215,6.89,1,376000,4282000
8216,6.57,1.5,376000,4282000
8217,5.95,2,376000,4282000
8218,5.08,2.5,376000,4282000
8219,4.17,3,376000,4282000
8220,3.38,3.5,376000,4282000
8221,2.77,4,376000,4282000
8222,1.98,4.5,376000,4282000
8223,1.35,5,376000,4282000
8224,1.03,5.5,376000,4282000
8225,0.91,6,376000,4282000
8226,0.85,6.5,376000,4282000
8227,0.84,7,376000,4282000
8228,0.79,7.5,376000,4282000
8229,0.78,8,376000,4282000
8230,0.81,8.5,376000,4282000
8231,0.83,9,376000,4282000
8232,0.85,9.5,376000,4282000
8233,0.87,10,376000,4282000
8234,0.87,10.5,376000,4282000
8048,7.07,0,376000,4283000
8049,7.03,0.5,376000,4283000
8050,6.89,1,376000,4283000
8051,6.58,1.5,376000,4283000
8052,5.97,2,376000,4283000
8053,5.12,2.5,376000,4283000
8054,4.27,3,376000,4283000
8055,3.57,3.5,376000,4283000
8056,2.54,4,376000,4283000
8057,1.98,4.5,376000,4283000
8058,1.35,5,376000,4283000
8059,1.02,5.5,376000,4283000
8060,0.9,6,376000,4283000
8061,0.85,6.5,376000,4283000
8062,0.83,7,376000,4283000
8063,0.79,7.5,376000,4283000
8064,0.78,8,376000,4283000
8065,0.81,8.5,376000,4283000
8066,0.82,9,376000,4283000
8067,0.85,9.5,376000,4283000
8068,0.87,10,376000,4283000
8069,0.85,10.5,376000,4283000
8070,0.89,11,376000,4283000
8071,0.9,11.5,376000,4283000
8072,0.92,12,376000,4283000
8073,0.88,12.5,376000,4283000
8074,0.41,13,376000,4283000
8075,0.43,13.5,376000,4283000
8076,0.44,14,376000,4283000
7896,7.02,0,376000,4284000
7897,6.98,0.5,376000,4284000
7898,6.85,1,376000,4284000
7899,6.55,1.5,376000,4284000
7900,5.97,2,376000,4284000
7901,5.17,2.5,376000,4284000
7902,4.39,3,376000,4284000
7903,3.74,3.5,376000,4284000
7904,2.59,4,376000,4284000
7905,2.07,4.5,376000,4284000
7906,1.38,5,376000,4284000
7907,0.96,5.5,376000,4284000
7908,0.84,6,376000,4284000
7909,0.79,6.5,376000,4284000
7910,0.78,7,376000,4284000
7911,0.74,7.5,376000,4284000
7912,0.73,8,376000,4284000
7913,0.75,8.5,376000,4284000
7914,0.77,9,376000,4284000
7915,0.79,9.5,376000,4284000
7916,0.81,10,376000,4284000
7917,0.82,10.5,376000,4284000
7918,0.87,11,376000,4284000
7919,0.89,11.5,376000,4284000
7920,0.9,12,376000,4284000
7921,0.82,12.5,376000,4284000
7922,0.41,13,376000,4284000
7923,0.43,13.5,376000,4284000
7924,0.44,14,376000,4284000
7925,0.46,14.5,376000,4284000
7742,7.01,0,376000,4285000
7743,6.97,0.5,376000,4285000
7744,6.85,1,376000,4285000
7745,6.56,1.5,376000,4285000
7746,6,2,376000,4285000
7747,5.24,2.5,376000,4285000
7748,4.51,3,376000,4285000
7749,3.9,3.5,376000,4285000
7750,2.59,4,376000,4285000
7751,2.08,4.5,376000,4285000
7752,1.37,5,376000,4285000
7753,0.92,5.5,376000,4285000
7754,0.81,6,376000,4285000
7755,0.76,6.5,376000,4285000
7756,0.74,7,376000,4285000
7757,0.71,7.5,376000,4285000
7758,0.7,8,376000,4285000
7759,0.72,8.5,376000,4285000
7760,0.74,9,376000,4285000
7761,0.75,9.5,376000,4285000
7762,0.77,10,376000,4285000
7763,0.79,10.5,376000,4285000
7764,0.85,11,376000,4285000
7565,7.01,0,375000,4286000
7566,6.97,0.5,375000,4286000
7567,6.86,1,375000,4286000
7568,6.6,1.5,375000,4286000
7569,6.1,2,375000,4286000
7570,5.41,2.5,375000,4286000
7571,4.75,3,375000,4286000
7572,4.2,3.5,375000,4286000
7573,2.6,4,375000,4286000
7574,2.09,4.5,375000,4286000
7575,1.36,5,375000,4286000
7576,0.88,5.5,375000,4286000
7577,0.77,6,375000,4286000
7578,0.72,6.5,375000,4286000
7579,0.71,7,375000,4286000
7580,0.68,7.5,375000,4286000
7581,0.67,8,375000,4286000
7582,0.69,8.5,375000,4286000
7583,0.71,9,375000,4286000
7584,0.72,9.5,375000,4286000
7585,0.73,10,375000,4286000
7586,0.75,10.5,375000,4286000
7587,0.82,11,375000,4286000
7402,7.01,0,375000,4287000
7403,6.97,0.5,375000,4287000
7404,6.87,1,375000,4287000
7405,6.62,1.5,375000,4287000
7406,6.13,2,375000,4287000
7407,5.48,2.5,375000,4287000
7408,4.86,3,375000,4287000
7409,4.35,3.5,375000,4287000
7410,2.59,4,375000,4287000
7411,2.09,4.5,375000,4287000
7412,1.34,5,375000,4287000
7413,0.83,5.5,375000,4287000
7414,0.73,6,375000,4287000
7415,0.68,6.5,375000,4287000
7416,0.66,7,375000,4287000
7417,0.64,7.5,375000,4287000
7418,0.64,8,375000,4287000
7419,0.65,8.5,375000,4287000
7420,0.67,9,375000,4287000
7421,0.68,9.5,375000,4287000
7422,0.69,10,375000,4287000
7423,0.71,10.5,375000,4287000
7424,0.78,11,375000,4287000
7248,6.91,0,375000,4288000
7249,6.87,0.5,375000,4288000
7250,6.76,1,375000,4288000
7251,6.51,1.5,375000,4288000
7252,6.04,2,375000,4288000
7253,5.41,2.5,375000,4288000
7254,4.79,3,375000,4288000
7255,4,3.5,375000,4288000
7256,2.58,4,375000,4288000
7257,2.09,4.5,375000,4288000
7258,1.33,5,375000,4288000
7259,0.78,5.5,375000,4288000
7260,0.68,6,375000,4288000
7261,0.63,6.5,375000,4288000
7262,0.62,7,375000,4288000
7263,0.6,7.5,375000,4288000
7264,0.6,8,375000,4288000
7265,0.62,8.5,375000,4288000
7266,0.63,9,375000,4288000
7267,0.64,9.5,375000,4288000
7268,0.65,10,375000,4288000
7269,0.66,10.5,375000,4288000
7270,0.74,11,375000,4288000
7099,7.03,0.5,375000,4289000
7101,6.84,1.5,375000,4289000
7103,6.31,2.5,375000,4289000
7105,4.37,3.5,375000,4289000
7107,2.08,4.5,375000,4289000
7109,0.74,5.5,375000,4289000
7111,0.59,6.5,375000,4289000
7113,0.57,7.5,375000,4289000
7115,0.58,8.5,375000,4289000
7117,0.6,9.5,375000,4289000
7120,7.03,0.5,376000,4289000
7122,6.85,1.5,376000,4289000
7124,6.33,2.5,376000,4289000
7126,4.31,3.5,376000,4289000
7128,2.07,4.5,376000,4289000
7130,0.73,5.5,376000,4289000
7132,0.58,6.5,376000,4289000
7134,0.56,7.5,376000,4289000
7136,0.57,8.5,376000,4289000
7138,0.59,9.5,376000,4289000
6988,7.03,0,376000,4290000
6989,7.01,0.5,376000,4290000
6990,6.97,1,376000,4290000
6991,6.84,1.5,376000,4290000
6992,6.65,2,376000,4290000
6993,6.35,2.5,376000,4290000
6994,5.64,3,376000,4290000
6995,4.41,3.5,376000,4290000
6996,2.53,4,376000,4290000
6997,2.07,4.5,376000,4290000
6998,1.28,5,376000,4290000
6999,0.68,5.5,376000,4290000
7000,0.59,6,376000,4290000
7001,0.54,6.5,376000,4290000
7002,0.53,7,376000,4290000
7003,0.52,7.5,376000,4290000
7004,0.52,8,376000,4290000
7005,0.53,8.5,376000,4290000
7006,0.54,9,376000,4290000
7007,0.55,9.5,376000,4290000
7008,0.56,10,376000,4290000
7009,0.58,10.5,376000,4290000
7010,0.63,11,376000,4290000
7011,0.64,11.5,376000,4290000
6847,7.01,0,376000,4291000
6848,6.99,0.5,376000,4291000
6849,6.95,1,376000,4291000
6850,6.83,1.5,376000,4291000
6851,6.65,2,376000,4291000
6852,6.37,2.5,376000,4291000
6853,5.7,3,376000,4291000
6854,4.5,3.5,376000,4291000
6855,2.52,4,376000,4291000
6856,2.06,4.5,376000,4291000
6857,1.27,5,376000,4291000
6858,0.65,5.5,376000,4291000
6859,0.55,6,376000,4291000
6860,0.51,6.5,376000,4291000
6861,0.5,7,376000,4291000
6862,0.49,7.5,376000,4291000
6863,0.49,8,376000,4291000
6864,0.5,8.5,376000,4291000
6865,0.51,9,376000,4291000
6866,0.52,9.5,376000,4291000
6867,0.52,10,376000,4291000
6868,0.54,10.5,376000,4291000
6869,0.58,11,376000,4291000
6870,0.59,11.5,376000,4291000
6871,0.6,12,376000,4291000
6872,0.5,12.5,376000,4291000
6873,0.41,13,376000,4291000
6874,0.43,13.5,376000,4291000
6875,0.44,14,376000,4291000
6876,0.46,14.5,376000,4291000
6699,6.96,0,376000,4292000
6700,6.96,0.5,376000,4292000
6701,6.9,1,376000,4292000
6702,6.81,1.5,376000,4292000
6703,6.64,2,376000,4292000
6704,6.38,2.5,376000,4292000
6705,5.75,3,376000,4292000
6706,4.58,3.5,376000,4292000
6707,2.51,4,376000,4292000
6708,2.07,4.5,376000,4292000
6709,1.26,5,376000,4292000
6710,0.61,5.5,376000,4292000
6711,0.52,6,376000,4292000
6712,0.48,6.5,376000,4292000
6713,0.47,7,376000,4292000
6714,0.46,7.5,376000,4292000
6715,0.47,8,376000,4292000
6716,0.47,8.5,376000,4292000
6717,0.48,9,376000,4292000
6718,0.49,9.5,376000,4292000
6719,0.49,10,376000,4292000
6720,0.51,10.5,376000,4292000
6721,0.53,11,376000,4292000
6722,0.54,11.5,376000,4292000
6723,0.55,12,376000,4292000
6724,0.47,12.5,376000,4292000
6725,0.41,13,376000,4292000
6544,6.95,0,376000,4293000
6545,6.94,0.5,376000,4293000
6546,6.89,1,376000,4293000
6547,6.8,1.5,376000,4293000
6548,6.63,2,376000,4293000
6549,6.37,2.5,376000,4293000
6550,5.79,3,376000,4293000
6551,4.65,3.5,376000,4293000
6552,2.51,4,376000,4293000
6553,2.08,4.5,376000,4293000
6554,1.25,5,376000,4293000
6555,0.58,5.5,376000,4293000
6556,0.5,6,376000,4293000
6557,0.46,6.5,376000,4293000
6558,0.45,7,376000,4293000
6559,0.44,7.5,376000,4293000
6560,0.44,8,376000,4293000
6561,0.45,8.5,376000,4293000
6562,0.46,9,376000,4293000
6563,0.47,9.5,376000,4293000
6564,0.47,10,376000,4293000
6565,0.49,10.5,376000,4293000
6566,0.5,11,376000,4293000
6567,0.5,11.5,376000,4293000
6406,6.93,0,377000,4294000
6407,6.92,0.5,377000,4294000
6408,6.88,1,377000,4294000
6409,6.79,1.5,377000,4294000
6410,6.64,2,377000,4294000
6411,6.42,2.5,377000,4294000
6412,5.8,3,377000,4294000
6413,4.47,3.5,377000,4294000
6414,2.49,4,377000,4294000
6415,2.07,4.5,377000,4294000
6416,1.24,5,377000,4294000
6417,0.56,5.5,377000,4294000
6418,0.47,6,377000,4294000
6419,0.43,6.5,377000,4294000
6420,0.41,7,377000,4294000
6421,0.41,7.5,377000,4294000
6422,0.41,8,377000,4294000
6423,0.41,8.5,377000,4294000
6424,0.42,9,377000,4294000
6425,0.43,9.5,377000,4294000
6426,0.43,10,377000,4294000
6427,0.45,10.5,377000,4294000
6428,0.43,11,377000,4294000
6429,0.43,11.5,377000,4294000
6430,0.44,12,377000,4294000
6431,0.41,12.5,377000,4294000
6432,0.41,13,377000,4294000
6433,0.43,13.5,377000,4294000
6434,0.44,14,377000,4294000
6250,6.89,0,377000,4295000
6251,6.88,0.5,377000,4295000
6252,6.83,1,377000,4295000
6253,6.74,1.5,377000,4295000
6254,6.61,2,377000,4295000
6255,6.4,2.5,377000,4295000
6256,5.82,3,377000,4295000
6257,4.46,3.5,377000,4295000
6258,2.51,4,377000,4295000
6259,2.12,4.5,377000,4295000
6260,1.26,5,377000,4295000
6261,0.53,5.5,377000,4295000
6262,0.45,6,377000,4295000
6263,0.41,6.5,377000,4295000
6264,0.4,7,377000,4295000
6265,0.4,7.5,377000,4295000
6266,0.4,8,377000,4295000
6267,0.4,8.5,377000,4295000
6268,0.41,9,377000,4295000
6269,0.42,9.5,377000,4295000
6270,0.42,10,377000,4295000
6271,0.44,10.5,377000,4295000
6272,0.42,11,377000,4295000
6273,0.42,11.5,377000,4295000
6274,0.42,12,377000,4295000
6275,0.41,12.5,377000,4295000
6276,0.41,13,377000,4295000
6277,0.43,13.5,377000,4295000
6278,0.44,14,377000,4295000
6279,0.46,14.5,377000,4295000
6280,0.46,15,377000,4295000
6281,0.46,15.5,377000,4295000
6096,6.81,0,377000,4296000
6097,6.8,0.5,377000,4296000
6098,6.76,1,377000,4296000
6099,6.6,1.5,377000,4296000
6100,6.48,2,377000,4296000
6101,6.31,2.5,377000,4296000
6102,5.81,3,377000,4296000
6103,4.44,3.5,377000,4296000
6104,2.56,4,377000,4296000
6105,2.2,4.5,377000,4296000
6106,1.28,5,377000,4296000
6107,0.49,5.5,377000,4296000
6108,0.43,6,377000,4296000
6109,0.4,6.5,377000,4296000
6110,0.39,7,377000,4296000
6111,0.39,7.5,377000,4296000
6112,0.39,8,377000,4296000
6113,0.4,8.5,377000,4296000
6114,0.4,9,377000,4296000
6115,0.41,9.5,377000,4296000
6116,0.41,10,377000,4296000
6117,0.42,10.5,377000,4296000
6118,0.4,11,377000,4296000
6119,0.41,11.5,377000,4296000
6120,0.41,12,377000,4296000
6121,0.41,12.5,377000,4296000
5950,6.63,0,378000,4297000
5951,6.63,0.5,378000,4297000
5952,6.58,1,378000,4297000
5953,6.5,1.5,378000,4297000
5954,6.43,2,378000,4297000
5955,6.31,2.5,378000,4297000
5956,5.86,3,378000,4297000
5957,4.23,3.5,378000,4297000
5958,2.64,4,378000,4297000
5959,2.32,4.5,378000,4297000
5960,1.32,5,378000,4297000
5961,0.44,5.5,378000,4297000
5962,0.4,6,378000,4297000
5963,0.38,6.5,378000,4297000
5964,0.38,7,378000,4297000
5965,0.38,7.5,378000,4297000
5966,0.38,8,378000,4297000
5967,0.38,8.5,378000,4297000
5968,0.39,9,378000,4297000
5969,0.39,9.5,378000,4297000
5970,0.39,10,378000,4297000
5971,0.41,10.5,378000,4297000
5972,0.39,11,378000,4297000
5973,0.4,11.5,378000,4297000
5974,0.4,12,378000,4297000
5975,0.41,12.5,378000,4297000
5976,0.41,13,378000,4297000
5977,0.43,13.5,378000,4297000
5978,0.44,14,378000,4297000
5979,0.46,14.5,378000,4297000
5980,0.46,15,378000,4297000
5811,6.45,0,378000,4298000
5812,6.45,0.5,378000,4298000
5813,6.4,1,378000,4298000
5814,6.32,1.5,378000,4298000
5815,6.27,2,378000,4298000
5816,6.18,2.5,378000,4298000
5817,5.89,3,378000,4298000
5818,4.29,3.5,378000,4298000
5819,2.73,4,378000,4298000
5820,2.46,4.5,378000,4298000
5821,1.37,5,378000,4298000
5822,0.39,5.5,378000,4298000
5823,0.38,6,378000,4298000
5824,0.37,6.5,378000,4298000
5825,0.37,7,378000,4298000
5826,0.37,7.5,378000,4298000
5827,0.37,8,378000,4298000
5828,0.37,8.5,378000,4298000
5829,0.38,9,378000,4298000
5830,0.38,9.5,378000,4298000
5831,0.38,10,378000,4298000
5832,0.39,10.5,378000,4298000
5833,0.39,11,378000,4298000
5834,0.39,11.5,378000,4298000
5712,6.52,0,379000,4299000
5713,6.52,0.5,379000,4299000
5714,6.47,1,379000,4299000
5715,6.4,1.5,379000,4299000
5716,6.34,2,379000,4299000
5717,6.24,2.5,379000,4299000
5718,5.87,3,379000,4299000
5719,4.24,3.5,379000,4299000
5720,2.69,4,379000,4299000
5721,2.4,4.5,379000,4299000
5722,1.35,5,379000,4299000
5723,0.41,5.5,379000,4299000
5724,0.39,6,379000,4299000
5725,0.37,6.5,379000,4299000
5726,0.37,7,379000,4299000
5727,0.37,7.5,379000,4299000
5728,0.37,8,379000,4299000
5729,0.38,8.5,379000,4299000
5730,0.38,9,379000,4299000
5731,0.39,9.5,379000,4299000
5732,0.39,10,379000,4299000
5733,0.39,10.5,379000,4299000
5734,0.39,11,379000,4299000
5594,6.62,0,378000,4300000
5595,6.62,0.5,378000,4300000
5596,6.57,1,378000,4300000
5597,6.43,1.5,378000,4300000
5598,6.35,2,378000,4300000
5599,6.24,2.5,378000,4300000
5600,5.82,3,378000,4300000
5601,4.28,3.5,378000,4300000
5602,2.65,4,378000,4300000
5603,2.34,4.5,378000,4300000
5604,1.33,5,378000,4300000
5605,0.44,5.5,378000,4300000
5606,0.41,6,378000,4300000
5607,0.38,6.5,378000,4300000
5608,0.38,7,378000,4300000
5609,0.38,7.5,378000,4300000
5610,0.38,8,378000,4300000
5611,0.38,8.5,378000,4300000
5612,0.39,9,378000,4300000
5613,0.39,9.5,378000,4300000
5495,6.73,0,378000,4301000
5496,6.73,0.5,378000,4301000
5497,6.68,1,378000,4301000
5498,6.47,1.5,378000,4301000
5499,6.37,2,378000,4301000
5500,6.24,2.5,378000,4301000
5501,5.76,3,378000,4301000
5502,4.3,3.5,378000,4301000
5503,2.6,4,378000,4301000
5504,2.25,4.5,378000,4301000
5505,1.31,5,378000,4301000
5506,0.48,5.5,378000,4301000
5507,0.43,6,378000,4301000
5508,0.4,6.5,378000,4301000
5509,0.39,7,378000,4301000
5510,0.39,7.5,378000,4301000
5511,0.38,8,378000,4301000
5512,0.39,8.5,378000,4301000
5513,0.4,9,378000,4301000
5514,0.4,9.5,378000,4301000
5515,0.41,10,378000,4301000
5516,0.42,10.5,378000,4301000
5517,0.4,11,378000,4301000
5518,0.4,11.5,378000,4301000
5393,6.8,0,378000,4302000
5394,6.8,0.5,378000,4302000
5395,6.75,1,378000,4302000
5396,6.43,1.5,378000,4302000
5397,6.33,2,378000,4302000
5398,6.2,2.5,378000,4302000
5399,5.68,3,378000,4302000
5400,4.34,3.5,378000,4302000
5401,2.58,4,378000,4302000
5402,2.2,4.5,378000,4302000
5403,1.3,5,378000,4302000
5404,0.52,5.5,378000,4302000
5405,0.45,6,378000,4302000
5406,0.41,6.5,378000,4302000
5407,0.4,7,378000,4302000
5408,0.39,7.5,378000,4302000
5409,0.39,8,378000,4302000
5410,0.4,8.5,378000,4302000
5411,0.41,9,378000,4302000
5412,0.41,9.5,378000,4302000
5413,0.41,10,378000,4302000
5414,0.43,10.5,378000,4302000
5415,0.41,11,378000,4302000
5416,0.41,11.5,378000,4302000
5417,0.41,12,378000,4302000
5307,6.94,0,379000,4303000
5308,6.93,0.5,379000,4303000
5309,6.81,1,379000,4303000
5310,6.76,1.5,379000,4303000
5311,6.65,2,379000,4303000
5312,6.47,2.5,379000,4303000
5313,5.77,3,379000,4303000
5314,4.3,3.5,379000,4303000
5315,2.56,4,379000,4303000
5316,2.14,4.5,379000,4303000
5317,1.3,5,379000,4303000
5318,0.57,5.5,379000,4303000
5319,0.48,6,379000,4303000
5320,0.43,6.5,379000,4303000
5321,0.41,7,379000,4303000
5322,0.4,7.5,379000,4303000
5323,0.4,8,379000,4303000
5324,0.41,8.5,379000,4303000
5325,0.41,9,379000,4303000
5326,0.42,9.5,379000,4303000
5327,0.42,10,379000,4303000
5328,0.44,10.5,379000,4303000
5329,0.43,11,379000,4303000
5330,0.41,11.5,379000,4303000
5207,7,0,379000,4304000
5208,6.97,0.5,379000,4304000
5209,6.58,1,379000,4304000
5210,6.29,1.5,379000,4304000
5211,6.18,2,379000,4304000
5212,6.05,2.5,379000,4304000
5213,5.5,3,379000,4304000
5214,4.35,3.5,379000,4304000
5215,2.59,4,379000,4304000
5216,2.14,4.5,379000,4304000
5217,1.32,5,379000,4304000
5218,0.61,5.5,379000,4304000
5219,0.5,6,379000,4304000
5220,0.44,6.5,379000,4304000
5221,0.42,7,379000,4304000
5222,0.4,7.5,379000,4304000
5223,0.39,8,379000,4304000
5224,0.4,8.5,379000,4304000
5225,0.41,9,379000,4304000
5226,0.42,9.5,379000,4304000
5227,0.42,10,379000,4304000
5228,0.44,10.5,379000,4304000
5229,0.42,11,379000,4304000
5230,0.39,11.5,379000,4304000
5231,0.4,12,379000,4304000
5107,6.93,0,379000,4305000
5108,6.85,0.5,379000,4305000
5109,6.5,1,379000,4305000
5110,6.13,1.5,379000,4305000
5111,6.02,2,379000,4305000
5112,5.91,2.5,379000,4305000
5113,5.38,3,379000,4305000
5114,4.4,3.5,379000,4305000
5115,2.63,4,379000,4305000
5116,2.14,4.5,379000,4305000
5117,1.35,5,379000,4305000
5118,0.66,5.5,379000,4305000
5119,0.53,6,379000,4305000
5120,0.47,6.5,379000,4305000
5121,0.44,7,379000,4305000
5122,0.41,7.5,379000,4305000
5123,0.4,8,379000,4305000
5124,0.41,8.5,379000,4305000
5125,0.41,9,379000,4305000
5126,0.42,9.5,379000,4305000
5127,0.43,10,379000,4305000
5128,0.45,10.5,379000,4305000
5129,0.44,11,379000,4305000
5130,0.39,11.5,379000,4305000
5131,0.4,12,379000,4305000
5000,6.95,0,379000,4306000
5001,6.85,0.5,379000,4306000
5002,6.4,1,379000,4306000
5003,5.95,1.5,379000,4306000
5004,5.84,2,379000,4306000
5005,5.75,2.5,379000,4306000
5006,5.25,3,379000,4306000
5007,4.45,3.5,379000,4306000
5008,2.69,4,379000,4306000
5009,2.16,4.5,379000,4306000
5010,1.39,5,379000,4306000
5011,0.73,5.5,379000,4306000
5012,0.57,6,379000,4306000
5013,0.5,6.5,379000,4306000
5014,0.46,7,379000,4306000
5015,0.43,7.5,379000,4306000
5016,0.4,8,379000,4306000
5017,0.41,8.5,379000,4306000
5018,0.42,9,379000,4306000
5019,0.43,9.5,379000,4306000
5020,0.44,10,379000,4306000
5021,0.46,10.5,379000,4306000
5022,0.46,11,379000,4306000
4917,7.31,0,380000,4307000
4918,7.18,0.5,380000,4307000
4919,6.95,1,380000,4307000
4920,6.76,1.5,380000,4307000
4921,6.57,2,380000,4307000
4922,6.37,2.5,380000,4307000
4923,5.79,3,380000,4307000
4924,4.26,3.5,380000,4307000
4925,2.77,4,380000,4307000
4926,2.18,4.5,380000,4307000
4927,1.46,5,380000,4307000
4928,0.83,5.5,380000,4307000
4929,0.63,6,380000,4307000
4930,0.54,6.5,380000,4307000
4931,0.49,7,380000,4307000
4932,0.44,7.5,380000,4307000
4933,0.41,8,380000,4307000
4934,0.42,8.5,380000,4307000
4935,0.43,9,380000,4307000
4936,0.44,9.5,380000,4307000
4937,0.45,10,380000,4307000
4938,0.47,10.5,380000,4307000
4939,0.48,11,380000,4307000
4940,0.39,11.5,380000,4307000
4941,0.4,12,380000,4307000
4821,7.18,0,380000,4308000
4822,6.76,0.5,380000,4308000
4823,6.31,1,380000,4308000
4824,6.06,1.5,380000,4308000
4825,5.79,2,380000,4308000
4826,5.5,2.5,380000,4308000
4827,5.19,3,380000,4308000
4828,4.34,3.5,380000,4308000
4829,2.86,4,380000,4308000
4830,2.21,4.5,380000,4308000
4831,1.53,5,380000,4308000
4832,0.92,5.5,380000,4308000
4833,0.7,6,380000,4308000
4834,0.59,6.5,380000,4308000
4835,0.53,7,380000,4308000
4836,0.46,7.5,380000,4308000
4837,0.42,8,380000,4308000
4838,0.43,8.5,380000,4308000
4839,0.44,9,380000,4308000
4840,0.45,9.5,380000,4308000
4841,0.46,10,380000,4308000
4842,0.49,10.5,380000,4308000
4843,0.51,11,380000,4308000
4844,0.39,11.5,380000,4308000
4710,7.41,0,379000,4309000
4711,6.85,0.5,379000,4309000
4712,5.89,1,379000,4309000
4713,5.2,1.5,379000,4309000
4714,4.92,2,379000,4309000
4715,4.71,2.5,379000,4309000
4716,4.47,3,379000,4309000
4717,4.41,3.5,379000,4309000
4718,2.95,4,379000,4309000
4719,2.25,4.5,379000,4309000
4720,1.59,5,379000,4309000
4721,1.01,5.5,379000,4309000
4722,0.75,6,379000,4309000
4723,0.63,6.5,379000,4309000
4724,0.56,7,379000,4309000
4725,0.48,7.5,379000,4309000
4726,0.43,8,379000,4309000
4727,0.43,8.5,379000,4309000
4728,0.44,9,379000,4309000
4729,0.46,9.5,379000,4309000
4638,7.42,0,380000,4310000
4639,6.86,0.5,380000,4310000
4640,6.01,1,380000,4310000
4641,5.44,1.5,380000,4310000
4642,5.14,2,380000,4310000
4643,4.88,2.5,380000,4310000
4644,4.62,3,380000,4310000
4645,4.5,3.5,380000,4310000
4646,3.08,4,380000,4310000
4647,2.3,4.5,380000,4310000
4648,1.69,5,380000,4310000
4649,1.14,5.5,380000,4310000
4650,0.84,6,380000,4310000
4651,0.69,6.5,380000,4310000
4652,0.61,7,380000,4310000
4653,0.5,7.5,380000,4310000
4654,0.44,8,380000,4310000
4655,0.44,8.5,380000,4310000
4656,0.45,9,380000,4310000
4657,0.47,9.5,380000,4310000
4658,0.49,10,380000,4310000
4659,0.52,10.5,380000,4310000
4541,7.44,0,380000,4311000
4542,6.89,0.5,380000,4311000
4543,6.09,1,380000,4311000
4544,5.57,1.5,380000,4311000
4545,5.26,2,380000,4311000
4546,4.99,2.5,380000,4311000
4547,4.72,3,380000,4311000
4548,4.62,3.5,380000,4311000
4549,3.19,4,380000,4311000
4550,2.35,4.5,380000,4311000
4551,1.78,5,380000,4311000
4552,1.25,5.5,380000,4311000
4553,0.91,6,380000,4311000
4554,0.74,6.5,380000,4311000
4555,0.64,7,380000,4311000
4556,0.52,7.5,380000,4311000
4557,0.44,8,380000,4311000
4558,0.45,8.5,380000,4311000
4559,0.46,9,380000,4311000
4560,0.48,9.5,380000,4311000
4561,0.5,10,380000,4311000
4562,0.53,10.5,380000,4311000
4563,0.57,11,380000,4311000
4564,0.39,11.5,380000,4311000
4565,0.4,12,380000,4311000
4566,0.41,12.5,380000,4311000
4450,7.46,0,380000,4312000
4451,6.92,0.5,380000,4312000
4452,6.18,1,380000,4312000
4453,5.71,1.5,380000,4312000
4454,5.39,2,380000,4312000
4455,5.1,2.5,380000,4312000
4456,4.82,3,380000,4312000
