"UTMX","UTMY","Segment","Sdepth","volume_m","DO","Wtemp","uniqueID","Sdepthm","name","habitat","paramofinterest","heatcol","habitatword"
388000,4209000,"CB5MH_MD",14.76378,1e+06,2.95,80.4,"388000 4209000",4.5,"The Triangle",1,1,"#F9A100","Marginal"
388000,4210000,"CB5MH_MD",14.76378,1e+06,3.04,80.4,"388000 4210000",4.5,"The Triangle",2,2,"#FFFE00","Tolerable"
388000,4211000,"CB5MH_MD",16.4042,1e+06,1.57,79.9,"388000 4211000",5,"The Triangle",0,0,"#000000","Unsuitable"
388000,4212000,"CB5MH_MD",16.4042,1e+06,1.86,80,"388000 4212000",5,"The Triangle",0,0,"#000000","Unsuitable"
388000,4323000,"CB3MH",0,1e+06,7.04,82.4,"388000 4323000",0,"Love Pt Ground",3,3,"#1E90FF","Suitable"
388000,4324000,"CB3MH",1.64042,1e+06,6.83,82.2,"388000 4324000",0.5,"Love Pt Ground",3,3,"#1E90FF","Suitable"
388000,4340000,"CB3MH",1.64042,1e+06,6.9,83.1,"388000 4340000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
388000,4341000,"CB3MH",3.28084,1e+06,6.29,82.8,"388000 4341000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
388000,4342000,"CB2OH",0,1e+06,6.78,83.3,"388000 4342000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
388000,4343000,"CB2OH",1.64042,1e+06,6.5,83.2,"388000 4343000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
388000,4344000,"CB2OH",1.64042,1e+06,6.42,83.3,"388000 4344000",0.5,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
389000,4207000,"CB5MH_MD",16.4042,1e+06,1.39,79.9,"389000 4207000",5,"The Triangle",0,0,"#000000","Unsuitable"
389000,4208000,"CB5MH_MD",16.4042,1e+06,1.45,79.9,"389000 4208000",5,"The Triangle",0,0,"#000000","Unsuitable"
389000,4324000,"CB3MH",0,1e+06,7.03,82.4,"389000 4324000",0,"Love Pt Ground",3,3,"#1E90FF","Suitable"
389000,4325000,"CB3MH",1.64042,1e+06,7.13,82.5,"389000 4325000",0.5,"Love Pt Ground",2,2,"#FFFE00","Tolerable"
389000,4336000,"CB3MH",0,1e+06,7.64,83.1,"389000 4336000",0,"Hodges Bar",2,2,"#FFFE00","Tolerable"
389000,4337000,"CB3MH",16.4042,1e+06,0.89,79,"389000 4337000",5,"Hodges Bar",0,0,"#000000","Unsuitable"
389000,4341000,"CB3MH",0,1e+06,6.98,83.3,"389000 4341000",0,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
389000,4342000,"CB2OH",3.28084,1e+06,6.01,82.8,"389000 4342000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
389000,4343000,"CB2OH",3.28084,1e+06,5.86,82.8,"389000 4343000",1,"Tea Kettle Shoals",2,2,"#FFFE00","Tolerable"
390000,4234000,"CB5MH_MD",11.48294,1e+06,5.78,81.3,"390000 4234000",3.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
390000,4235000,"CB5MH_MD",0,1e+06,7.48,82.2,"390000 4235000",0,"Hooper Island Light",3,3,"#1E90FF","Suitable"
390000,4236000,"CB5MH_MD",9.84252,1e+06,6.43,81.6,"390000 4236000",3,"Hooper Island Light",3,3,"#1E90FF","Suitable"
390000,4237000,"CB5MH_MD",6.56168,1e+06,7.03,82,"390000 4237000",2,"Hooper Island Light",3,3,"#1E90FF","Suitable"
390000,4330000,"CB3MH",0,1e+06,7.55,82.9,"390000 4330000",0,"Swan Pt Bar",2,2,"#FFFE00","Tolerable"
390000,4331000,"CB3MH",1.64042,1e+06,7.1,82.9,"390000 4331000",0.5,"Swan Pt Bar",2,2,"#FFFE00","Tolerable"
390000,4332000,"CB3MH",1.64042,1e+06,7.12,82.9,"390000 4332000",0.5,"Swan Pt Bar",2,2,"#FFFE00","Tolerable"
391000,4234000,"CB5MH_MD",4.92126,1e+06,6.98,81.9,"391000 4234000",1.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
391000,4235000,"CB5MH_MD",1.64042,1e+06,7.38,82.1,"391000 4235000",0.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
391000,4236000,"CB5MH_MD",1.64042,1e+06,7.43,82.1,"391000 4236000",0.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
391000,4237000,"CB5MH_MD",1.64042,1e+06,7.47,82.2,"391000 4237000",0.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
391000,4329000,"CB3MH",0,1e+06,7.5,82.8,"391000 4329000",0,"Swan Pt Bar",2,2,"#FFFE00","Tolerable"
391000,4340000,"CB3MH",0,1e+06,6.93,83.3,"391000 4340000",0,"Gales Shoals",2,2,"#FFFE00","Tolerable"
391000,4341000,"CB2OH",1.64042,1e+06,6.48,83.2,"391000 4341000",0.5,"Gales Shoals",2,2,"#FFFE00","Tolerable"
392000,4234000,"CB5MH_MD",0,1e+06,7.36,82.2,"392000 4234000",0,"Hooper Island Light",3,3,"#1E90FF","Suitable"
392000,4235000,"CB5MH_MD",4.92126,1e+06,7.03,82,"392000 4235000",1.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
392000,4236000,"CB5MH_MD",3.28084,1e+06,7.25,82.1,"392000 4236000",1,"Hooper Island Light",3,3,"#1E90FF","Suitable"
392000,4324000,"CB3MH",0,1e+06,7.33,82.6,"392000 4324000",0,"Hickory Thicket",2,2,"#FFFE00","Tolerable"
392000,4325000,"CB3MH",0,1e+06,7.35,82.7,"392000 4325000",0,"Hickory Thicket",2,2,"#FFFE00","Tolerable"
392000,4326000,"CB3MH",0,1e+06,7.38,82.7,"392000 4326000",0,"Hickory Thicket",2,2,"#FFFE00","Tolerable"
392000,4327000,"CB3MH",1.64042,1e+06,7.13,82.6,"392000 4327000",0.5,"Hickory Thicket",2,2,"#FFFE00","Tolerable"
393000,4235000,"CB5MH_MD",1.64042,1e+06,7.31,82.1,"393000 4235000",0.5,"Hooper Island Light",3,3,"#1E90FF","Suitable"
394000,4217000,"CB5MH_MD",21.32546,1e+06,0.24,78.4,"394000 4217000",6.5,"Northwest Middle Grounds",0,0,"#000000","Unsuitable"
394000,4218000,"CB5MH_MD",9.84252,1e+06,5.8,81.7,"394000 4218000",3,"Northwest Middle Grounds",3,3,"#1E90FF","Suitable"
395000,4217000,"CB5MH_MD",3.28084,1e+06,6.21,81.7,"395000 4217000",1,"Northwest Middle Grounds",3,3,"#1E90FF","Suitable"
395000,4218000,"CB5MH_MD",1.64042,1e+06,6.24,81.7,"395000 4218000",0.5,"Northwest Middle Grounds",3,3,"#1E90FF","Suitable"
395000,4219000,"CB5MH_MD",11.48294,1e+06,5.83,81.7,"395000 4219000",3.5,"Northwest Middle Grounds",3,3,"#1E90FF","Suitable"
396000,4211000,"CB5MH_MD",4.92126,1e+06,6.3,81.8,"396000 4211000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
396000,4218000,"CB5MH_MD",0,1e+06,6.3,81.8,"396000 4218000",0,"Northwest Middle Grounds",3,3,"#1E90FF","Suitable"
396000,4315500,"CHSMH",0,250000,7.1,82.5,"396000 4315500",0,"Black Beard's Bluff",2,2,"#FFFE00","Tolerable"
396500,4316000,"CHSMH",0,250000,7.09,82.5,"396500 4316000",0,"Black Beard's Bluff",2,2,"#FFFE00","Tolerable"
396500,4316500,"CHSMH",0,250000,7.09,82.5,"396500 4316500",0,"Black Beard's Bluff",2,2,"#FFFE00","Tolerable"
397000,4206000,"CB5MH_MD",0,1e+06,6.66,82.6,"397000 4206000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
397000,4207000,"CB5MH_MD",0,1e+06,6.63,82.5,"397000 4207000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
397000,4210000,"CB5MH_MD",0,1e+06,6.47,81.9,"397000 4210000",0,"Middle Grounds",3,3,"#1E90FF","Suitable"
397000,4211000,"CB5MH_MD",1.64042,1e+06,6.42,81.8,"397000 4211000",0.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
397000,4212000,"CB5MH_MD",6.56168,1e+06,6.19,81.8,"397000 4212000",2,"Middle Grounds",3,3,"#1E90FF","Suitable"
397000,4316500,"CHSMH",0,250000,7.09,82.5,"397000 4316500",0,"Black Beard's Bluff",2,2,"#FFFE00","Tolerable"
397000,4317000,"CHSMH",16.4042,250000,2.77,79.9,"397000 4317000",5,"Black Beard's Bluff",1,1,"#F9A100","Marginal"
397500,4237000,"HNGMH",1.64042,10000,7.26,82.2,"397500 4237000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397500,4237100,"HNGMH",0,10000,7.31,82.3,"397500 4237100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397500,4237200,"HNGMH",0,10000,7.32,82.3,"397500 4237200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397500,4237300,"HNGMH",0,10000,7.32,82.3,"397500 4237300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4236800,"HNGMH",1.64042,10000,7.25,82.2,"397600 4236800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4236900,"HNGMH",1.64042,10000,7.25,82.2,"397600 4236900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4237000,"HNGMH",0,10000,7.31,82.3,"397600 4237000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4237100,"HNGMH",0,10000,7.31,82.3,"397600 4237100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4237200,"HNGMH",0,10000,7.31,82.3,"397600 4237200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4237300,"HNGMH",1.64042,10000,7.27,82.2,"397600 4237300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397600,4237400,"HNGMH",1.64042,10000,7.28,82.2,"397600 4237400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4236600,"HNGMH",1.64042,10000,7.23,82.2,"397700 4236600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4236700,"HNGMH",1.64042,10000,7.24,82.2,"397700 4236700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4236800,"HNGMH",3.28084,10000,7.12,82.2,"397700 4236800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4236900,"HNGMH",0,10000,7.3,82.3,"397700 4236900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237000,"HNGMH",1.64042,10000,7.25,82.2,"397700 4237000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237100,"HNGMH",0,10000,7.31,82.3,"397700 4237100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237200,"HNGMH",1.64042,10000,7.26,82.2,"397700 4237200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237300,"HNGMH",1.64042,10000,7.27,82.2,"397700 4237300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237400,"HNGMH",1.64042,10000,7.27,82.2,"397700 4237400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397700,4237500,"HNGMH",1.64042,10000,7.28,82.2,"397700 4237500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236400,"HNGMH",3.28084,10000,7.1,82.2,"397800 4236400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236500,"HNGMH",3.28084,10000,7.1,82.2,"397800 4236500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236600,"HNGMH",3.28084,10000,7.1,82.2,"397800 4236600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236700,"HNGMH",3.28084,10000,7.11,82.2,"397800 4236700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236800,"HNGMH",3.28084,10000,7.11,82.2,"397800 4236800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4236900,"HNGMH",0,10000,7.3,82.3,"397800 4236900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237000,"HNGMH",1.64042,10000,7.25,82.2,"397800 4237000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237100,"HNGMH",1.64042,10000,7.25,82.2,"397800 4237100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237200,"HNGMH",1.64042,10000,7.26,82.2,"397800 4237200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237300,"HNGMH",0,10000,7.31,82.3,"397800 4237300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237400,"HNGMH",1.64042,10000,7.27,82.2,"397800 4237400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237500,"HNGMH",0,10000,7.32,82.3,"397800 4237500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397800,4237600,"HNGMH",0,10000,7.32,82.3,"397800 4237600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236300,"HNGMH",3.28084,10000,7.09,82.2,"397900 4236300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236400,"HNGMH",0,10000,7.27,82.3,"397900 4236400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236500,"HNGMH",3.28084,10000,7.1,82.2,"397900 4236500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236600,"HNGMH",1.64042,10000,7.23,82.2,"397900 4236600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236700,"HNGMH",0,10000,7.28,82.3,"397900 4236700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236800,"HNGMH",3.28084,10000,7.11,82.2,"397900 4236800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4236900,"HNGMH",1.64042,10000,7.24,82.2,"397900 4236900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237000,"HNGMH",0,10000,7.3,82.3,"397900 4237000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237100,"HNGMH",1.64042,10000,7.25,82.2,"397900 4237100",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237200,"HNGMH",1.64042,10000,7.26,82.2,"397900 4237200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237300,"HNGMH",0,10000,7.31,82.3,"397900 4237300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237400,"HNGMH",3.28084,10000,7.14,82.2,"397900 4237400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237500,"HNGMH",3.28084,10000,7.14,82.2,"397900 4237500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237600,"HNGMH",3.28084,10000,7.15,82.2,"397900 4237600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237700,"HNGMH",0,10000,7.33,82.3,"397900 4237700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
397900,4237800,"HNGMH",0,10000,7.33,82.3,"397900 4237800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4205000,"CB5MH_MD",0,1e+06,6.68,82.7,"398000 4205000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
398000,4206000,"CB5MH_MD",0,1e+06,6.66,82.6,"398000 4206000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
398000,4207000,"CB5MH_MD",0,1e+06,6.63,82.5,"398000 4207000",0,"Southwest Middle Grounds",2,2,"#FFFE00","Tolerable"
398000,4209000,"CB5MH_MD",6.56168,1e+06,6.34,81.9,"398000 4209000",2,"Middle Grounds",3,3,"#1E90FF","Suitable"
398000,4210000,"CB5MH_MD",4.92126,1e+06,6.3,81.8,"398000 4210000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
398000,4211000,"CB5MH_MD",4.92126,1e+06,6.28,81.8,"398000 4211000",1.5,"Middle Grounds",3,3,"#1E90FF","Suitable"
398000,4212000,"CB5MH_MD",3.28084,1e+06,6.34,81.8,"398000 4212000",1,"Middle Grounds",3,3,"#1E90FF","Suitable"
398000,4236000,"HNGMH",0,10000,7.25,82.3,"398000 4236000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236100,"HNGMH",4.92126,10000,6.92,82.1,"398000 4236100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236200,"HNGMH",3.28084,10000,7.08,82.2,"398000 4236200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236300,"HNGMH",3.28084,10000,7.08,82.2,"398000 4236300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236400,"HNGMH",1.64042,10000,7.21,82.2,"398000 4236400",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236500,"HNGMH",4.92126,10000,6.93,82.1,"398000 4236500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236600,"HNGMH",0,10000,7.28,82.3,"398000 4236600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236700,"HNGMH",3.28084,10000,7.1,82.2,"398000 4236700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236800,"HNGMH",3.28084,10000,7.11,82.2,"398000 4236800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4236900,"HNGMH",1.64042,10000,7.24,82.2,"398000 4236900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237000,"HNGMH",0,10000,7.29,82.3,"398000 4237000",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237100,"HNGMH",0,10000,7.3,82.3,"398000 4237100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237200,"HNGMH",0,10000,7.3,82.3,"398000 4237200",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237300,"HNGMH",1.64042,10000,7.26,82.2,"398000 4237300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237400,"HNGMH",0,10000,7.31,82.3,"398000 4237400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237500,"HNGMH",1.64042,10000,7.27,82.2,"398000 4237500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237600,"HNGMH",1.64042,10000,7.27,82.2,"398000 4237600",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237700,"HNGMH",3.28084,10000,7.15,82.2,"398000 4237700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237800,"HNGMH",3.28084,10000,7.15,82.2,"398000 4237800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398000,4237900,"HNGMH",0,10000,7.33,82.3,"398000 4237900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4235800,"HNGMH",0,10000,7.24,82.3,"398100 4235800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4235900,"HNGMH",1.64042,10000,7.19,82.2,"398100 4235900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236000,"HNGMH",1.64042,10000,7.19,82.2,"398100 4236000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236100,"HNGMH",0,10000,7.25,82.3,"398100 4236100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236200,"HNGMH",4.92126,10000,6.92,82.1,"398100 4236200",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236300,"HNGMH",3.28084,10000,7.08,82.2,"398100 4236300",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236400,"HNGMH",0,10000,7.26,82.3,"398100 4236400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236500,"HNGMH",4.92126,10000,6.93,82.1,"398100 4236500",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236600,"HNGMH",3.28084,10000,7.09,82.2,"398100 4236600",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236700,"HNGMH",6.56168,10000,6.78,82,"398100 4236700",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236800,"HNGMH",0,10000,7.28,82.3,"398100 4236800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4236900,"HNGMH",1.64042,10000,7.24,82.2,"398100 4236900",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237000,"HNGMH",4.92126,10000,6.95,82.1,"398100 4237000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237100,"HNGMH",4.92126,10000,6.96,82.1,"398100 4237100",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237200,"HNGMH",1.64042,10000,7.25,82.2,"398100 4237200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237300,"HNGMH",1.64042,10000,7.25,82.2,"398100 4237300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237400,"HNGMH",3.28084,10000,7.13,82.2,"398100 4237400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237500,"HNGMH",0,10000,7.31,82.3,"398100 4237500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237600,"HNGMH",0,10000,7.32,82.3,"398100 4237600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237700,"HNGMH",0,10000,7.32,82.3,"398100 4237700",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237800,"HNGMH",3.28084,10000,7.15,82.2,"398100 4237800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4237900,"HNGMH",0,10000,7.33,82.3,"398100 4237900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398100,4238000,"HNGMH",1.64042,10000,7.28,82.2,"398100 4238000",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4235700,"HNGMH",1.64042,10000,7.17,82.2,"398200 4235700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4235800,"HNGMH",1.64042,10000,7.18,82.2,"398200 4235800",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4235900,"HNGMH",0,10000,7.24,82.3,"398200 4235900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236000,"HNGMH",4.92126,10000,6.9,82.1,"398200 4236000",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236100,"HNGMH",0,10000,7.25,82.3,"398200 4236100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236200,"HNGMH",1.64042,10000,7.2,82.2,"398200 4236200",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236300,"HNGMH",4.92126,10000,6.92,82.1,"398200 4236300",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236400,"HNGMH",8.2021,10000,6.55,81.9,"398200 4236400",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236500,"HNGMH",3.28084,10000,7.09,82.2,"398200 4236500",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236600,"HNGMH",0,10000,7.27,82.3,"398200 4236600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236700,"HNGMH",11.48294,10000,5.92,81.5,"398200 4236700",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236800,"HNGMH",11.48294,10000,5.93,81.5,"398200 4236800",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4236900,"HNGMH",3.28084,10000,7.1,82.2,"398200 4236900",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237000,"HNGMH",6.56168,10000,6.79,82,"398200 4237000",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237100,"HNGMH",8.2021,10000,6.58,81.9,"398200 4237100",2.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237200,"HNGMH",4.92126,10000,6.96,82.1,"398200 4237200",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237300,"HNGMH",1.64042,10000,7.25,82.2,"398200 4237300",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237400,"HNGMH",0,10000,7.3,82.3,"398200 4237400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237500,"HNGMH",0,10000,7.31,82.3,"398200 4237500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237600,"HNGMH",0,10000,7.31,82.3,"398200 4237600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237700,"HNGMH",3.28084,10000,7.14,82.2,"398200 4237700",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237800,"HNGMH",0,10000,7.32,82.3,"398200 4237800",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4237900,"HNGMH",0,10000,7.32,82.3,"398200 4237900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4238000,"HNGMH",3.28084,10000,7.15,82.2,"398200 4238000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398200,4238100,"HNGMH",0,10000,7.33,82.3,"398200 4238100",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4235600,"HNGMH",0,10000,7.22,82.3,"398300 4235600",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4235700,"HNGMH",1.64042,10000,7.17,82.2,"398300 4235700",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4235800,"HNGMH",3.28084,10000,7.05,82.2,"398300 4235800",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4235900,"HNGMH",0,10000,7.24,82.3,"398300 4235900",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236000,"HNGMH",3.28084,10000,7.06,82.2,"398300 4236000",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236100,"HNGMH",6.56168,10000,6.75,82,"398300 4236100",2,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236200,"HNGMH",3.28084,10000,7.07,82.2,"398300 4236200",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236300,"HNGMH",0,10000,7.25,82.3,"398300 4236300",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236400,"HNGMH",0,10000,7.26,82.3,"398300 4236400",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236500,"HNGMH",0,10000,7.26,82.3,"398300 4236500",0,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236600,"HNGMH",11.48294,10000,5.92,81.5,"398300 4236600",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4236700,"HNGMH",11.48294,10000,5.92,81.5,"398300 4236700",3.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4237400,"HNGMH",3.28084,10000,7.12,82.2,"398300 4237400",1,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4237500,"HNGMH",1.64042,10000,7.25,82.2,"398300 4237500",0.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
398300,4237600,"HNGMH",4.92126,10000,6.97,82.1,"398300 4237600",1.5,"Hooper Island Bar",3,3,"#1E90FF","Suitable"
