UTMX,UTMY
376500,4161500
377000,4161500
377500,4161500
378000,4161500
378500,4161500
379000,4161500
379500,4161500
380000,4161500
380500,4161500
381000,4161500
381500,4161500
382000,4161500
382500,4161500
383000,4161500
383500,4161500
384000,4161500
384500,4161500
385000,4161500
385500,4161500
386000,4161500
387000,4161500
386500,4161500
373500,4162000
374000,4162000
375500,4162000
376000,4162000
376500,4162000
377000,4162000
377500,4162000
378000,4162000
378500,4162000
379000,4162000
379500,4162000
380000,4162000
380500,4162000
381000,4162000
381500,4162000
382000,4162000
382500,4162000
383000,4162000
383500,4162000
384000,4162000
384500,4162000
385000,4162000
385500,4162000
386000,4162000
386500,4162000
374000,4162500
374500,4162500
375000,4162500
375500,4162500
376000,4162500
376500,4162500
377000,4162500
377500,4162500
378000,4162500
378500,4162500
379000,4162500
379500,4162500
380000,4162500
380500,4162500
381000,4162500
381500,4162500
382000,4162500
382500,4162500
383000,4162500
383500,4162500
384000,4162500
384500,4162500
385000,4162500
385500,4162500
386000,4162500
386500,4162500
373500,4163000
374000,4163000
374500,4163000
375000,4163000
375500,4163000
376000,4163000
376500,4163000
377000,4163000
377500,4163000
378000,4163000
378500,4163000
379000,4163000
379500,4163000
380000,4163000
380500,4163000
381000,4163000
381500,4163000
382000,4163000
382500,4163000
383000,4163000
383500,4163000
384000,4163000
384500,4163000
385000,4163000
385500,4163000
386000,4163000
386500,4163000
368500,4163500
371500,4163500
374500,4163500
375000,4163500
375500,4163500
376000,4163500
376500,4163500
377000,4163500
377500,4163500
378000,4163500
378500,4163500
379000,4163500
379500,4163500
381000,4163500
381500,4163500
382000,4163500
382500,4163500
383000,4163500
383500,4163500
384000,4163500
384500,4163500
385000,4163500
385500,4163500
386000,4163500
386500,4163500
365000,4164000
365500,4164000
366000,4164000
366500,4164000
369000,4164000
369500,4164000
370000,4164000
370500,4164000
371000,4164000
373000,4164000
373500,4164000
374000,4164000
374500,4164000
375000,4164000
375500,4164000
376000,4164000
376500,4164000
377000,4164000
377500,4164000
378000,4164000
378500,4164000
379000,4164000
380000,4164000
381500,4164000
382000,4164000
382500,4164000
383000,4164000
383500,4164000
384000,4164000
384500,4164000
385000,4164000
385500,4164000
364000,4164500
364500,4164500
365000,4164500
365500,4164500
366000,4164500
366500,4164500
367000,4164500
367500,4164500
368000,4164500
368500,4164500
369000,4164500
369500,4164500
370000,4164500
370500,4164500
371000,4164500
371500,4164500
372000,4164500
372500,4164500
373000,4164500
373500,4164500
374000,4164500
374500,4164500
375000,4164500
375500,4164500
376000,4164500
376500,4164500
377000,4164500
377500,4164500
378000,4164500
378500,4164500
380500,4164500
381500,4164500
382500,4164500
364000,4165000
364500,4165000
365000,4165000
365500,4165000
366000,4165000
366500,4165000
367000,4165000
367500,4165000
368000,4165000
368500,4165000
369000,4165000
369500,4165000
370000,4165000
370500,4165000
371000,4165000
371500,4165000
372000,4165000
372500,4165000
373000,4165000
373500,4165000
374000,4165000
374500,4165000
375000,4165000
375500,4165000
376000,4165000
376500,4165000
377000,4165000
377500,4165000
378000,4165000
385000,4165000
385500,4165000
363500,4165500
364000,4165500
364500,4165500
365000,4165500
365500,4165500
366000,4165500
366500,4165500
367000,4165500
367500,4165500
368000,4165500
368500,4165500
369000,4165500
369500,4165500
370000,4165500
370500,4165500
371000,4165500
371500,4165500
372000,4165500
372500,4165500
373000,4165500
373500,4165500
374000,4165500
374500,4165500
375000,4165500
375500,4165500
376000,4165500
377000,4165500
377500,4165500
385000,4165500
363500,4166000
364000,4166000
364500,4166000
365000,4166000
365500,4166000
366000,4166000
366500,4166000
367000,4166000
367500,4166000
368000,4166000
368500,4166000
369000,4166000
369500,4166000
370000,4166000
370500,4166000
371000,4166000
371500,4166000
372000,4166000
372500,4166000
373000,4166000
373500,4166000
374000,4166000
374500,4166000
375000,4166000
375500,4166000
385500,4166000
363000,4166500
363500,4166500
364000,4166500
364500,4166500
365000,4166500
365500,4166500
366000,4166500
366500,4166500
367000,4166500
367500,4166500
368000,4166500
368500,4166500
369000,4166500
369500,4166500
370000,4166500
370500,4166500
371000,4166500
371500,4166500
372000,4166500
372500,4166500
373000,4166500
373500,4166500
374000,4166500
374500,4166500
375000,4166500
362000,4167000
362500,4167000
363000,4167000
363500,4167000
364000,4167000
364500,4167000
365000,4167000
365500,4167000
366000,4167000
366500,4167000
368000,4167000
368500,4167000
369000,4167000
369500,4167000
370000,4167000
370500,4167000
371000,4167000
371500,4167000
372000,4167000
372500,4167000
373000,4167000
373500,4167000
362000,4167500
362500,4167500
363000,4167500
363500,4167500
364000,4167500
364500,4167500
365000,4167500
365500,4167500
366000,4167500
368500,4167500
369000,4167500
369500,4167500
370000,4167500
370500,4167500
371000,4167500
371500,4167500
372000,4167500
372500,4167500
373000,4167500
361500,4168000
362000,4168000
362500,4168000
363000,4168000
363500,4168000
364000,4168000
364500,4168000
365000,4168000
365500,4168000
368500,4168000
369000,4168000
369500,4168000
370000,4168000
370500,4168000
371000,4168000
371500,4168000
373000,4168000
373500,4168000
361000,4168500
361500,4168500
362000,4168500
362500,4168500
363000,4168500
363500,4168500
364000,4168500
364500,4168500
365000,4168500
373000,4168500
373500,4168500
361500,4169000
362000,4169000
362500,4169000
363000,4169000
363500,4169000
364000,4169000
364500,4169000
373500,4169000
361000,4169500
361500,4169500
362000,4169500
362500,4169500
363000,4169500
363500,4169500
364000,4169500
373500,4169500
361000,4170000
361500,4170000
362000,4170000
362500,4170000
363000,4170000
363500,4170000
364000,4170000
361000,4170500
361500,4170500
362000,4170500
362500,4170500
363000,4170500
363500,4170500
364000,4170500
361000,4171000
361500,4171000
362000,4171000
362500,4171000
363000,4171000
363500,4171000
364000,4171000
361000,4171500
361500,4171500
362000,4171500
362500,4171500
363000,4171500
363500,4171500
364000,4171500
360500,4172000
361000,4172000
361500,4172000
362000,4172000
362500,4172000
363000,4172000
363500,4172000
364000,4172000
360000,4172500
360500,4172500
361000,4172500
361500,4172500
362000,4172500
362500,4172500
363000,4172500
363500,4172500
364000,4172500
360500,4173000
361000,4173000
361500,4173000
362000,4173000
362500,4173000
363000,4173000
363500,4173000
364000,4173000
360000,4173500
360500,4173500
361000,4173500
361500,4173500
362000,4173500
362500,4173500
363000,4173500
363500,4173500
364000,4173500
359500,4174000
360000,4174000
360500,4174000
361000,4174000
361500,4174000
362000,4174000
362500,4174000
363000,4174000
363500,4174000
364000,4174000
359500,4174500
360000,4174500
360500,4174500
361000,4174500
361500,4174500
362000,4174500
362500,4174500
363000,4174500
363500,4174500
359500,4175000
360000,4175000
360500,4175000
361000,4175000
361500,4175000
362000,4175000
362500,4175000
363000,4175000
360000,4175500
360500,4175500
361000,4175500
361500,4175500
362000,4175500
362500,4175500
359500,4176000
360000,4176000
360500,4176000
361000,4176000
361500,4176000
362000,4176000
362500,4176000
359000,4176500
359500,4176500
360000,4176500
360500,4176500
361000,4176500
361500,4176500
362000,4176500
358000,4177000
358500,4177000
359000,4177000
359500,4177000
360000,4177000
360500,4177000
361000,4177000
361500,4177000
362000,4177000
358000,4177500
358500,4177500
359000,4177500
359500,4177500
360000,4177500
360500,4177500
361000,4177500
357500,4178000
358000,4178000
358500,4178000
359000,4178000
359500,4178000
360000,4178000
360500,4178000
361000,4178000
358000,4178500
358500,4178500
359000,4178500
359500,4178500
360000,4178500
360500,4178500
361000,4178500
357500,4179000
358000,4179000
358500,4179000
359000,4179000
359500,4179000
360000,4179000
360500,4179000
361000,4179000
356000,4179500
356500,4179500
357000,4179500
357500,4179500
358000,4179500
358500,4179500
359000,4179500
359500,4179500
360000,4179500
360500,4179500
361000,4179500
353500,4180000
354000,4180000
354500,4180000
355000,4180000
355500,4180000
356000,4180000
356500,4180000
357000,4180000
357500,4180000
358000,4180000
358500,4180000
359000,4180000
359500,4180000
360000,4180000
360500,4180000
352500,4180500
353000,4180500
353500,4180500
354000,4180500
354500,4180500
355000,4180500
355500,4180500
356000,4180500
356500,4180500
357000,4180500
357500,4180500
358000,4180500
358500,4180500
359000,4180500
359500,4180500
360000,4180500
360500,4180500
352000,4181000
352500,4181000
353000,4181000
353500,4181000
354000,4181000
354500,4181000
355000,4181000
355500,4181000
356000,4181000
356500,4181000
357000,4181000
357500,4181000
358000,4181000
358500,4181000
359000,4181000
359500,4181000
360000,4181000
352500,4181500
353000,4181500
353500,4181500
354000,4181500
354500,4181500
355000,4181500
355500,4181500
356000,4181500
356500,4181500
357000,4181500
357500,4181500
358000,4181500
358500,4181500
359000,4181500
353000,4182000
353500,4182000
354000,4182000
354500,4182000
355000,4182000
355500,4182000
356000,4182000
356500,4182000
357000,4182000
357500,4182000
358000,4182000
353500,4182500
354000,4182500
354500,4182500
355000,4182500
355500,4182500
356000,4182500
356500,4182500
357000,4182500
357500,4182500
354000,4183000
354500,4183000
355000,4183000
355500,4183000
356000,4183000
356500,4183000
357000,4183000
355000,4183500
355500,4183500
356000,4183500
357000,4183500
355500,4184000
356000,4184000
356500,4184500
368750,4179750
368250,4179250
366250,4179000
366500,4178750
367750,4178750
366500,4178500
366750,4178500
367000,4178500
367250,4178500
367500,4178500
366500,4178250
366500,4178000
366500,4177750
366500,4177500
366750,4177500
366750,4177250
375250,4177250
366750,4177000
373750,4177000
366750,4176750
374500,4176750
366750,4176500
367000,4176500
374000,4176500
366750,4176250
367000,4176250
374000,4176250
374250,4176250
374500,4176250
367000,4176000
367250,4176000
368750,4176000
373750,4176000
374000,4176000
367250,4175750
367500,4175750
367750,4175750
368000,4175750
373750,4175750
367500,4175500
368000,4175500
372750,4175500
373000,4175500
373250,4175500
373500,4175500
368000,4175250
368250,4175250
368500,4175250
370500,4175250
371750,4175250
372000,4175250
372250,4175250
372750,4175250
367500,4175000
367750,4175000
368000,4175000
368250,4175000
368500,4175000
368750,4175000
371500,4175000
371750,4175000
372000,4175000
372250,4175000
368500,4174750
368750,4174750
369000,4174750
369250,4174750
369500,4174750
369750,4174750
370750,4174750
371250,4174750
371750,4174750
368750,4174500
369000,4174500
369250,4174500
369500,4174500
369750,4174500
371250,4174500
371500,4174500
369000,4174250
369250,4174250
369500,4174250
371000,4174250
371250,4174250
369000,4174000
369250,4174000
369500,4174000
370750,4174000
371000,4174000
371250,4174000
369250,4173750
369500,4173750
369750,4173750
370000,4173750
370250,4173750
370500,4173750
370750,4173750
371000,4173750
368500,4173500
369250,4173500
369500,4173500
369750,4173500
370000,4173500
370250,4173500
370500,4173500
370750,4173500
371000,4173500
368500,4173250
369500,4173250
369750,4173250
370000,4173250
370250,4173250
370500,4173250
369750,4173000
370000,4173000
370250,4173000
368000,4172750
368250,4172750
368500,4172750
368750,4172750
369750,4172750
370000,4172750
370250,4172750
370500,4172750
370750,4172750
371000,4172750
369000,4172500
369500,4172500
369750,4172500
370000,4172500
370250,4172500
370500,4172500
370750,4172500
369000,4172250
369250,4172250
369500,4172250
369750,4172250
370000,4172250
370250,4172250
370500,4172250
370750,4172250
368750,4172000
369000,4172000
369250,4172000
369500,4172000
369750,4172000
370000,4172000
370250,4172000
370500,4172000
370750,4172000
371000,4172000
371500,4172000
371750,4172000
372500,4172000
369000,4171750
369250,4171750
369500,4171750
369750,4171750
370000,4171750
370250,4171750
370500,4171750
370750,4171750
371000,4171750
371500,4171750
372000,4171750
372250,4171750
369500,4171500
369750,4171500
370000,4171500
370250,4171500
370500,4171500
370750,4171500
371000,4171500
371500,4171500
369750,4171250
370000,4171250
370250,4171250
370500,4171250
370750,4171250
371000,4171250
371250,4171250
371500,4171250
368750,4171000
369750,4171000
370000,4171000
370250,4171000
370500,4171000
370750,4171000
371000,4171000
371250,4171000
369000,4170750
369500,4170750
369750,4170750
370000,4170750
370250,4170750
370500,4170750
370750,4170750
371000,4170750
369250,4170500
369500,4170500
369750,4170500
370000,4170500
370250,4170500
370500,4170500
369000,4170250
369250,4170250
369500,4170250
369750,4170250
370000,4170250
369000,4170000
369250,4170000
369500,4170000
369750,4170000
370000,4170000
369000,4169750
369250,4169750
369500,4169750
369750,4169750
367750,4169500
368750,4169500
369000,4169500
369250,4169500
369500,4169500
369750,4169500
370000,4169500
368750,4169250
369000,4169250
369250,4169250
369500,4169250
369750,4169250
370000,4169250
370250,4169250
370500,4169250
368250,4169000
368500,4169000
368750,4169000
369000,4169000
369250,4169000
369500,4169000
369750,4169000
370000,4169000
370250,4169000
370500,4169000
370750,4169000
367500,4168750
367750,4168750
368000,4168750
368250,4168750
368500,4168750
368750,4168750
369000,4168750
369250,4168750
369500,4168750
369750,4168750
370000,4168750
370250,4168750
370500,4168750
370750,4168750
371000,4168750
366500,4168500
367250,4168500
368000,4168500
368500,4168500
368750,4168500
369000,4168500
369250,4168500
369500,4168500
369750,4168500
370000,4168500
370250,4168500
370500,4168500
370750,4168500
371000,4168500
366750,4168250
368500,4168250
368750,4168250
369000,4168250
369250,4168250
369500,4168250
369750,4168250
370000,4168250
363250,4159000
363500,4158750
363000,4158500
363000,4158250
363750,4158250
362500,4158000
362750,4158000
363750,4158000
364000,4158000
364250,4158000
364500,4158000
364750,4158000
364750,4157750
365000,4157750
365000,4157500
365250,4157500
366500,4157500
385750,4157500
386000,4157500
386250,4157500
386500,4157500
365000,4157250
365250,4157250
366500,4157250
366750,4157250
385250,4157250
385500,4157250
385750,4157250
386000,4157250
386250,4157250
386500,4157250
365250,4157000
366250,4157000
366500,4157000
366750,4157000
367250,4157000
367500,4157000
385250,4157000
385500,4157000
385750,4157000
386000,4157000
386250,4157000
386500,4157000
365250,4156750
365500,4156750
365750,4156750
366000,4156750
366250,4156750
366500,4156750
366750,4156750
367000,4156750
367250,4156750
367500,4156750
381500,4156750
382250,4156750
383250,4156750
385000,4156750
385250,4156750
385500,4156750
385750,4156750
386000,4156750
386250,4156750
386500,4156750
366000,4156500
366750,4156500
367000,4156500
367250,4156500
367500,4156500
381750,4156500
382500,4156500
384750,4156500
385000,4156500
385250,4156500
385500,4156500
385750,4156500
386000,4156500
386250,4156500
386500,4156500
366750,4156250
367000,4156250
367250,4156250
381750,4156250
382000,4156250
382500,4156250
382750,4156250
383250,4156250
384250,4156250
384500,4156250
384750,4156250
385000,4156250
385250,4156250
385500,4156250
385750,4156250
386000,4156250
386250,4156250
386500,4156250
367000,4156000
367250,4156000
367500,4156000
383000,4156000
383250,4156000
383500,4156000
383750,4156000
384250,4156000
384500,4156000
384750,4156000
385000,4156000
385250,4156000
385500,4156000
385750,4156000
386000,4156000
386250,4156000
386500,4156000
367250,4155750
367500,4155750
369000,4155750
369250,4155750
369500,4155750
375750,4155750
376000,4155750
378750,4155750
380000,4155750
381750,4155750
382000,4155750
382250,4155750
383000,4155750
383250,4155750
383500,4155750
383750,4155750
384000,4155750
384250,4155750
384500,4155750
384750,4155750
385000,4155750
385250,4155750
385500,4155750
385750,4155750
386000,4155750
386250,4155750
386500,4155750
367250,4155500
367500,4155500
367750,4155500
368000,4155500
368250,4155500
368500,4155500
368750,4155500
369000,4155500
369250,4155500
369500,4155500
369750,4155500
375500,4155500
375750,4155500
376000,4155500
376250,4155500
377000,4155500
377250,4155500
377500,4155500
377750,4155500
378000,4155500
381750,4155500
382000,4155500
382250,4155500
383000,4155500
383250,4155500
383500,4155500
383750,4155500
384000,4155500
384250,4155500
384500,4155500
384750,4155500
385000,4155500
385250,4155500
385500,4155500
385750,4155500
386000,4155500
386250,4155500
386500,4155500
367000,4155250
368250,4155250
368500,4155250
368750,4155250
369000,4155250
369250,4155250
369500,4155250
369750,4155250
375500,4155250
375750,4155250
376000,4155250
376250,4155250
376500,4155250
377000,4155250
377250,4155250
377500,4155250
377750,4155250
378000,4155250
378250,4155250
378500,4155250
378750,4155250
379000,4155250
381750,4155250
382000,4155250
382250,4155250
382750,4155250
383000,4155250
383250,4155250
383500,4155250
383750,4155250
384000,4155250
384250,4155250
384500,4155250
384750,4155250
385000,4155250
385250,4155250
385500,4155250
385750,4155250
386000,4155250
386250,4155250
386500,4155250
369250,4155000
369500,4155000
369750,4155000
370000,4155000
375000,4155000
375500,4155000
375750,4155000
376000,4155000
376250,4155000
376500,4155000
376750,4155000
377250,4155000
377500,4155000
377750,4155000
378000,4155000
378250,4155000
378500,4155000
378750,4155000
379000,4155000
379250,4155000
379500,4155000
380000,4155000
380250,4155000
380500,4155000
380750,4155000
381000,4155000
381250,4155000
381500,4155000
381750,4155000
382000,4155000
382250,4155000
382750,4155000
383000,4155000
383250,4155000
383500,4155000
383750,4155000
384000,4155000
384250,4155000
384500,4155000
384750,4155000
385000,4155000
385250,4155000
385500,4155000
385750,4155000
386000,4155000
386250,4155000
386500,4155000
369250,4154750
369500,4154750
369750,4154750
370000,4154750
370250,4154750
370500,4154750
370750,4154750
375500,4154750
375750,4154750
376250,4154750
376500,4154750
376750,4154750
377000,4154750
377250,4154750
377500,4154750
377750,4154750
378000,4154750
378250,4154750
378500,4154750
378750,4154750
379000,4154750
379250,4154750
379500,4154750
379750,4154750
380000,4154750
380250,4154750
380500,4154750
380750,4154750
381000,4154750
381250,4154750
381500,4154750
381750,4154750
382000,4154750
382750,4154750
383000,4154750
383250,4154750
383500,4154750
383750,4154750
384000,4154750
384250,4154750
384500,4154750
384750,4154750
385000,4154750
385250,4154750
385500,4154750
385750,4154750
386000,4154750
386250,4154750
386500,4154750
369250,4154500
369500,4154500
369750,4154500
370000,4154500
370250,4154500
370500,4154500
370750,4154500
371000,4154500
373000,4154500
373250,4154500
373500,4154500
375250,4154500
375500,4154500
375750,4154500
376250,4154500
376500,4154500
376750,4154500
377000,4154500
377250,4154500
377500,4154500
377750,4154500
378000,4154500
378250,4154500
378500,4154500
378750,4154500
379000,4154500
379250,4154500
379500,4154500
379750,4154500
380000,4154500
380250,4154500
380500,4154500
380750,4154500
381000,4154500
381250,4154500
381500,4154500
381750,4154500
382000,4154500
382750,4154500
383000,4154500
383250,4154500
383500,4154500
383750,4154500
384000,4154500
384250,4154500
384500,4154500
384750,4154500
385000,4154500
385250,4154500
385500,4154500
385750,4154500
386000,4154500
386250,4154500
386500,4154500
369500,4154250
369750,4154250
370750,4154250
371000,4154250
372750,4154250
373000,4154250
373250,4154250
373500,4154250
373750,4154250
374750,4154250
375250,4154250
375500,4154250
377500,4154250
377750,4154250
378000,4154250
378250,4154250
378500,4154250
378750,4154250
379000,4154250
379250,4154250
379500,4154250
379750,4154250
380000,4154250
380250,4154250
380500,4154250
380750,4154250
381000,4154250
381250,4154250
381500,4154250
381750,4154250
382000,4154250
382750,4154250
383000,4154250
383250,4154250
383500,4154250
383750,4154250
384000,4154250
384250,4154250
384500,4154250
384750,4154250
385000,4154250
385250,4154250
385500,4154250
385750,4154250
386000,4154250
386250,4154250
370750,4154000
371000,4154000
371250,4154000
372750,4154000
373500,4154000
373750,4154000
375250,4154000
375500,4154000
375750,4154000
376250,4154000
377750,4154000
378000,4154000
378500,4154000
378750,4154000
379000,4154000
379250,4154000
379500,4154000
379750,4154000
380000,4154000
380250,4154000
380500,4154000
380750,4154000
381000,4154000
381250,4154000
381500,4154000
381750,4154000
382000,4154000
382750,4154000
383000,4154000
383250,4154000
383500,4154000
383750,4154000
384000,4154000
384250,4154000
384500,4154000
384750,4154000
385000,4154000
385250,4154000
385500,4154000
385750,4154000
386000,4154000
386250,4154000
371000,4153750
371250,4153750
371500,4153750
371750,4153750
372750,4153750
373000,4153750
373250,4153750
373500,4153750
373750,4153750
374750,4153750
375250,4153750
375500,4153750
379250,4153750
379750,4153750
380000,4153750
380250,4153750
380500,4153750
380750,4153750
381000,4153750
381250,4153750
381500,4153750
381750,4153750
382000,4153750
382750,4153750
383000,4153750
383250,4153750
383500,4153750
383750,4153750
384000,4153750
384250,4153750
384500,4153750
384750,4153750
385000,4153750
385250,4153750
385500,4153750
385750,4153750
386000,4153750
386250,4153750
371000,4153500
371250,4153500
371500,4153500
371750,4153500
372000,4153500
373000,4153500
373250,4153500
373500,4153500
373750,4153500
375000,4153500
375250,4153500
375500,4153500
379000,4153500
380000,4153500
380250,4153500
380500,4153500
380750,4153500
381000,4153500
381250,4153500
381500,4153500
381750,4153500
382000,4153500
382250,4153500
382500,4153500
382750,4153500
383000,4153500
383250,4153500
383500,4153500
383750,4153500
384000,4153500
384250,4153500
384500,4153500
384750,4153500
385000,4153500
385250,4153500
385500,4153500
385750,4153500
386000,4153500
386250,4153500
371000,4153250
372000,4153250
372250,4153250
372500,4153250
372750,4153250
373000,4153250
373250,4153250
373500,4153250
373750,4153250
374000,4153250
375000,4153250
375250,4153250
375500,4153250
380000,4153250
380250,4153250
380500,4153250
380750,4153250
381000,4153250
381250,4153250
381500,4153250
381750,4153250
382000,4153250
382250,4153250
382500,4153250
382750,4153250
383000,4153250
383250,4153250
383500,4153250
383750,4153250
384000,4153250
384250,4153250
384500,4153250
384750,4153250
385000,4153250
385250,4153250
385500,4153250
385750,4153250
386000,4153250
386250,4153250
370500,4153000
370750,4153000
371750,4153000
372000,4153000
372250,4153000
372500,4153000
372750,4153000
373000,4153000
373250,4153000
373500,4153000
373750,4153000
374000,4153000
375000,4153000
375250,4153000
375500,4153000
380000,4153000
380250,4153000
380500,4153000
380750,4153000
381000,4153000
381250,4153000
381500,4153000
381750,4153000
382000,4153000
382250,4153000
382500,4153000
382750,4153000
383000,4153000
383250,4153000
383500,4153000
383750,4153000
384000,4153000
384250,4153000
384500,4153000
384750,4153000
385000,4153000
385750,4153000
386000,4153000
386250,4153000
372500,4152750
372750,4152750
373500,4152750
373750,4152750
374000,4152750
374750,4152750
375000,4152750
375250,4152750
380000,4152750
380250,4152750
380500,4152750
380750,4152750
381000,4152750
381250,4152750
381500,4152750
381750,4152750
382000,4152750
382250,4152750
382500,4152750
382750,4152750
383000,4152750
383250,4152750
383500,4152750
383750,4152750
384000,4152750
384250,4152750
384500,4152750
384750,4152750
386250,4152750
373500,4152500
373750,4152500
374000,4152500
374250,4152500
374500,4152500
374750,4152500
375000,4152500
375250,4152500
380250,4152500
380500,4152500
380750,4152500
381000,4152500
381250,4152500
381500,4152500
381750,4152500
382000,4152500
382250,4152500
382500,4152500
382750,4152500
383000,4152500
383250,4152500
383500,4152500
383750,4152500
384000,4152500
384250,4152500
384500,4152500
384750,4152500
385000,4152500
374000,4152250
374250,4152250
374500,4152250
374750,4152250
375000,4152250
380500,4152250
380750,4152250
381000,4152250
381250,4152250
381500,4152250
381750,4152250
382000,4152250
382250,4152250
382500,4152250
382750,4152250
383000,4152250
383250,4152250
383500,4152250
383750,4152250
384000,4152250
384250,4152250
384500,4152250
384750,4152250
385000,4152250
380500,4152000
380750,4152000
381000,4152000
381750,4152000
382000,4152000
382250,4152000
382500,4152000
382750,4152000
383000,4152000
383250,4152000
383500,4152000
383750,4152000
384000,4152000
384250,4152000
384500,4152000
384750,4152000
385000,4152000
382500,4151750
382750,4151750
383000,4151750
383250,4151750
383500,4151750
383750,4151750
384000,4151750
384250,4151750
384500,4151750
384750,4151750
382500,4151500
382750,4151500
383000,4151500
383250,4151500
383500,4151500
383750,4151500
384000,4151500
384250,4151500
384500,4151500
384750,4151500
382750,4151250
383000,4151250
383250,4151250
383500,4151250
383750,4151250
384000,4151250
384250,4151250
382750,4151000
383000,4151000
383250,4151000
383500,4151000
383750,4151000
384000,4151000
384250,4151000
383000,4150750
383250,4150750
383500,4150750
383750,4150750
383000,4150500
383250,4150500
383500,4150500
384500,4150500
385250,4150500
383000,4150250
383250,4150250
383500,4150250
384250,4150250
384500,4150250
384750,4150250
385000,4150250
385250,4150250
383250,4150000
383500,4150000
384250,4150000
384500,4150000
384750,4150000
385000,4150000
385250,4150000
380750,4149750
381000,4149750
382500,4149750
382750,4149750
383250,4149750
383500,4149750
381250,4149500
381500,4149500
381750,4149500
385000,4149500
385250,4149500
382750,4149250
384750,4149250
384750,4149000
314750,4184450
314800,4184150
315000,4184100
315050,4184100
315300,4183900
315450,4183850
315950,4183700
316000,4183700
316050,4183700
316100,4183700
315600,4183650
315650,4183650
315700,4183650
315750,4183650
315850,4183650
315900,4183650
316100,4183650
316150,4183600
316350,4183600
316400,4183600
316450,4183600
316500,4183600
316550,4183600
316600,4183600
316200,4183550
316250,4183550
316300,4183550
316650,4183550
316750,4183450
316750,4183400
316750,4183350
316700,4183250
316700,4183200
316950,4183200
317000,4183200
317100,4183200
316750,4183150
316800,4183150
317150,4183150
317150,4183100
317200,4183050
317200,4183000
317250,4182950
317250,4182900
317300,4182850
317300,4182800
317350,4182700
317350,4182650
317350,4182600
317300,4182550
317300,4182500
317250,4182450
317200,4182400
317200,4182350
317150,4182250
317150,4182200
317200,4182150
317250,4182150
317300,4182150
317250,4182100
317300,4182100
317200,4181950
317150,4181900
316750,4181850
316800,4181850
317150,4181850
316850,4181800
317100,4181800
316700,4181750
316900,4181750
317050,4181750
317100,4181750
316700,4181700
316950,4181700
317000,4181700
316700,4181650
316650,4181600
316600,4181550
316650,4181550
316550,4181500
316600,4181500
316500,4181450
316550,4181450
316450,4181400
316500,4181400
316350,4181350
316400,4181350
316450,4181350
316350,4181300
316300,4181250
316350,4181250
316300,4181200
316250,4181150
316300,4181150
316250,4181100
316250,4181050
316200,4181000
316200,4180950
316150,4180900
316100,4180850
315900,4180800
315950,4180800
316000,4180800
316050,4180800
316100,4180800
315900,4180750
315950,4180750
315900,4180700
315900,4180650
315950,4180600
315950,4180550
316000,4180550
316000,4180500
316000,4180450
316050,4180450
316050,4180400
316100,4180400
316100,4180350
316150,4180350
316100,4180300
316150,4180300
316150,4180250
316200,4180250
316200,4180200
316250,4180200
316200,4180150
316250,4180150
318200,4180150
318250,4180150
318450,4180150
316250,4180100
316300,4180100
317300,4180100
317400,4180100
317450,4180100
317500,4180100
317550,4180100
317600,4180100
317650,4180100
317700,4180100
317750,4180100
317800,4180100
317850,4180100
317900,4180100
317950,4180100
318000,4180100
318050,4180100
318100,4180100
318150,4180100
318200,4180100
318250,4180100
318300,4180100
318350,4180100
318400,4180100
318450,4180100
318500,4180100
318550,4180100
316300,4180050
316350,4180050
317150,4180050
317200,4180050
317250,4180050
317300,4180050
317350,4180050
317400,4180050
317450,4180050
317500,4180050
317550,4180050
317650,4180050
317700,4180050
317750,4180050
317800,4180050
317850,4180050
317900,4180050
317950,4180050
318000,4180050
318050,4180050
318100,4180050
318400,4180050
318450,4180050
318500,4180050
318550,4180050
318600,4180050
318650,4180050
316350,4180000
316400,4180000
317050,4180000
317100,4180000
317150,4180000
317200,4180000
318600,4180000
318650,4180000
318700,4180000
316350,4179950
316400,4179950
316450,4179950
317000,4179950
317050,4179950
317100,4179950
318600,4179950
318650,4179950
318700,4179950
318750,4179950
316400,4179900
316450,4179900
316500,4179900
316850,4179900
316900,4179900
316950,4179900
318650,4179900
318700,4179900
318750,4179900
318800,4179900
316450,4179850
316500,4179850
316550,4179850
316750,4179850
316800,4179850
318700,4179850
318750,4179850
318800,4179850
316500,4179800
316550,4179800
316600,4179800
316650,4179800
316700,4179800
316750,4179800
318700,4179800
318750,4179800
318800,4179800
316600,4179750
318700,4179750
318750,4179750
318800,4179750
318700,4179700
318750,4179700
318800,4179700
318700,4179650
318750,4179650
318800,4179650
318700,4179600
318750,4179600
318800,4179600
318850,4179600
318900,4179600
318650,4179550
318700,4179550
318750,4179550
318800,4179550
318850,4179550
318900,4179550
318950,4179550
318650,4179500
318750,4179500
318800,4179500
318850,4179500
318900,4179500
318950,4179500
319000,4179500
319000,4179450
319050,4179450
319000,4179400
319050,4179400
319000,4179350
319050,4179350
319050,4179300
319050,4179250
319100,4179250
319000,4179200
319050,4179200
319100,4179200
319100,4179150
319050,4179100
319100,4179100
319050,4179050
319100,4179050
319100,4179000
319150,4179000
319100,4178950
319150,4178950
319150,4178900
319200,4178900
319050,4178850
319200,4178850
319250,4178800
319200,4178750
319250,4178750
319250,4178700
319300,4178700
319300,4178650
319350,4178650
319300,4178600
